ClassParamID	Id	Cost	Desc	TrueDesc	Probability	Name	BindMoney	Money	Coin	Genre	DetailType	ParticularType	Level	Series	EnhTimes	Amount	Exp	BaseExp	MKP	GTP	Bind	LuaScriptFun	TimeLimit	Announce	FriendMsg	KinOrTongMsg
186	1		积极报名参与者礼包	积极报名参与者礼包		Huyền tinh-Lv75个 (khóa)				18	1	114	7			5										
187	1		风云榜入围者礼包	风云榜入围者礼包		专属称号“2011年度风云榜入围侠士”，有效期30天																<% me.AddSpeTitle("2011年度风云榜入围侠士",GetTime()+2592000,"Gold"); return 1; %>				
187	1		风云榜入围者礼包	风云榜入围者礼包		开心蛋1个				18	1	525	1			1					1					
187	1		风云榜入围者礼包	风云榜入围者礼包		绑银150万	1500000																			
187	1		风云榜入围者礼包	风云榜入围者礼包		Huyền tinh-Lv75个 (khóa)				18	1	114	7			5										
188	1		水袋子	水袋子		3000000 kinh nghiệm											3000000									
188	2		水袋子	水袋子		Huyền tinh-Lv5(不绑定）				18	1	1	5										43200			
189	1		干粮袋子	干粮袋子	500	50000000 kinh nghiệm											50000000									
189	2		干粮袋子	干粮袋子	500	200000 kinh nghiệm	200000																			
189	3		干粮袋子	干粮袋子	3000	100000 kinh nghiệm	100000																			
189	4		干粮袋子	干粮袋子	5635	Huyền tinh-Lv6（不绑定）				18	1	1	6										43200			
189	5		干粮袋子	干粮袋子	200	Huyền tinh-Lv7（不绑定）				18	1	1	7										43200		1	
189	6		干粮袋子	干粮袋子	50	Huyền tinh-Lv8 (khóa)	200000			18	1	114	8										43200	1	1	
189	7		干粮袋子	干粮袋子	100	紫晶幻佩30个				18	1	203	1			30										
189	8		干粮袋子	干粮袋子	10	和氏玉				22	1	81	1												1	
190	1		功勋箱	功勋箱	500	50000000 kinh nghiệm											50000000									
190	2		功勋箱	功勋箱	500	200000 bạc khóa	200000																			
190	3		功勋箱	功勋箱	3000	镶边帛贴				18	1	541	3										43200			
190	4		功勋箱	功勋箱	5296	Huyền tinh-Lv6（不绑定）				18	1	1	6													
190	5		功勋箱	功勋箱	100	Huyền tinh-Lv8 (khóa)				18	1	114	8													
190	6		功勋箱	功勋箱	500	10颗夜明珠				18	1	357	1			10								1	1	
190	7		功勋箱	功勋箱	4	蟠龙包				21	9	2	1													
190	8		功勋箱	功勋箱	100	百步穿扬弓x30				18	1	263	1			30										
191	1		凯旋酒	凯旋酒	2000	五行魂石x100				18	1	205	1			100					1					
191	2		凯旋酒	凯旋酒	3000	Huyền tinh-Lv6（不绑定）				18	1	1	6										43200			
191	3		凯旋酒	凯旋酒	3000	100000 bạc khóa	100000																			
191	4		凯旋酒	凯旋酒	1599	金贝壳x15				18	1	325	1			15					1					
191	5		凯旋酒	凯旋酒	200	Vạn Vật Quy Nguyên Đơn				18	1	384	2										4320			
191	6		凯旋酒	凯旋酒	100	精美而贵重的箱子				18	1	324	1													
191	7		凯旋酒	凯旋酒	100	白银联赛令牌 （不绑定）				18	1	215	3											1	1	
191	8		凯旋酒	凯旋酒	1	Lệnh bài Chúc phúc trung（不绑定）				18	1	212	5											1	1	
192	1		五一劳动者宝箱	五一劳动者宝箱	4250	6玄				18	1	114	6													
192	2		五一劳动者宝箱	五一劳动者宝箱	720	7玄				18	1	114	7													
192	3		五一劳动者宝箱	五一劳动者宝箱	120	8玄				18	1	114	8												1	1
192	4		五一劳动者宝箱	五一劳动者宝箱	20	9玄				18	1	114	9											1	1	1
192	8		五一劳动者宝箱	五一劳动者宝箱	1250	600绑金			600																	
192	9		五一劳动者宝箱	五一劳动者宝箱	300	1500绑金			1500																	
192	10		五一劳动者宝箱	五一劳动者宝箱	80	3750绑金			3750																1	1
192	11		五一劳动者宝箱	五一劳动者宝箱	1250	60个魂石				18	1	205	1			60					1					
192	12		五一劳动者宝箱	五一劳动者宝箱	300	150个魂石				18	1	205	1			150					1					
192	13		五一劳动者宝箱	五一劳动者宝箱	80	375个魂石				18	1	205	1			375					1				1	1
192	14		五一劳动者宝箱	五一劳动者宝箱	1250	60000 bạc khóa	60000																			
192	15		五一劳动者宝箱	五一劳动者宝箱	300	150000 bạc khóa	150000																			
192	16		五一劳动者宝箱	五一劳动者宝箱	80	375000 bạc khóa	375000																		1	1
193	1		陈年佳酿	陈年佳酿	4312	7玄				18	1	114	7													
193	2		陈年佳酿	陈年佳酿	686	8玄				18	1	114	8												1	1
193	3		陈年佳酿	陈年佳酿	98	9玄				18	1	114	9											1	1	1
193	4		陈年佳酿	陈年佳酿	14	10玄				18	1	114	10											1	1	1
193	5		陈年佳酿	陈年佳酿	1250	1700绑金			1700																	
193	6		陈年佳酿	陈年佳酿	300	4250绑金			4250																1	1
193	7		陈年佳酿	陈年佳酿	80	10625绑金			10625															1	1	1
193	8		陈年佳酿	陈年佳酿	1250	170个魂石				18	1	205	1			170					1					
193	9		陈年佳酿	陈年佳酿	300	425个魂石				18	1	205	1			425					1					
193	10		陈年佳酿	陈年佳酿	80	1063个魂石				18	1	205	1			1063					1				1	1
193	11		陈年佳酿	陈年佳酿	1250	170000 bạc khóa	170000																		1	1
193	12		陈年佳酿	陈年佳酿	300	425000 bạc khóa	425000																		1	1
193	13		陈年佳酿	陈年佳酿	80	1062500 bạc khóa	1062500																		1	1
194	1		百年佳酿	百年佳酿	3297	7玄				18	1	114	7													
194	2		百年佳酿	百年佳酿	1512	8玄				18	1	114	8												1	1
194	3		百年佳酿	百年佳酿	252	9玄				18	1	114	9											1	1	1
194	4		百年佳酿	百年佳酿	42	10玄				18	1	114	10											1	1	1
194	5		百年佳酿	百年佳酿	7	11玄				18	1	114	11											1	1	1
194	6		百年佳酿	百年佳酿	1250	3400绑金			3400																	
194	7		百年佳酿	百年佳酿	300	8500绑金			8500																1	1
194	8		百年佳酿	百年佳酿	80	21250绑金			21250															1	1	1
194	9		百年佳酿	百年佳酿	1250	340个魂石				18	1	205	1			340					1					
194	10		百年佳酿	百年佳酿	300	850个魂石				18	1	205	1			850					1					
194	11		百年佳酿	百年佳酿	80	2125个魂石				18	1	205	1			2125					1				1	1
194	12		百年佳酿	百年佳酿	1250	340000 bạc khóa	340000																			
194	13		百年佳酿	百年佳酿	300	850000 bạc khóa	850000																			
194	14		百年佳酿	百年佳酿	80	2125000 bạc khóa	2125000																		1	1
195	1		玉液琼浆	玉液琼浆	4870	9玄				18	1	114	9												1	1
195	2		玉液琼浆	玉液琼浆	1000	10玄				18	1	114	10											1	1	1
195	3		玉液琼浆	玉液琼浆	200	11玄				18	1	114	11											1	1	1
195	4		玉液琼浆	玉液琼浆	40	12玄				18	1	114	12											1	1	1
195	5		玉液琼浆	玉液琼浆	1250	34000绑金			34000																1	1
195	6		玉液琼浆	玉液琼浆	300	85000绑金			85000															1	1	1
195	7		玉液琼浆	玉液琼浆	80	212500绑金			212500															1	1	1
195	8		玉液琼浆	玉液琼浆	1250	3400个魂石				18	1	205	1			3400					1				1	1
195	9		玉液琼浆	玉液琼浆	300	8500个魂石				18	1	205	1			8500					1			1	1	1
195	10		玉液琼浆	玉液琼浆	80	21250个魂石				18	1	205	1			21250					1			1	1	1
195	11		玉液琼浆	玉液琼浆	1250	3400000 bạc khóa	3400000																		1	1
195	12		玉液琼浆	玉液琼浆	300	8500000 bạc khóa	8500000																		1	1
195	13		玉液琼浆	玉液琼浆	80	21250000 bạc khóa	21250000																	1	1	1
196	1		雪魂福袋	雪魂福袋	1	武神腰坠宝箱				18	1	1249	4													
197	1		周年庆福袋	周年庆福袋	15	凌云戒指宝箱				18	1	1249	1											1	1	
198	1		六一开心奖章	六一开心奖章	8350	6玄				18	1	114	6													
198	2		六一开心奖章	六一开心奖章	1400	7玄				18	1	114	7												1	1
198	3		六一开心奖章	六一开心奖章	250	8玄				18	1	114	8											1	1	1
199	1		端午忠魂袋	端午忠魂袋	7360	6玄				18	1	114	6													
199	2		端午忠魂袋	端午忠魂袋	1840	7玄				18	1	114	7													
199	3		端午忠魂袋	端午忠魂袋	460	8玄				18	1	114	8													
199	4		端午忠魂袋	端午忠魂袋	90	9玄				18	1	114	9													
199	5		端午忠魂袋	端午忠魂袋	250	和氏玉（不绑定）				22	1	81	1													
200	1		忠魂锦盒·青鱼	忠魂锦盒·青鱼	4500	5玄				18	1	114	5													
200	2		忠魂锦盒·青鱼	忠魂锦盒·青鱼	500	6玄				18	1	114	6													
200	3		忠魂锦盒·青鱼	忠魂锦盒·青鱼	3000	12888绑银	12888																			
200	4		忠魂锦盒·青鱼	忠魂锦盒·青鱼	1500	15888绑银	15888																			
200	5		忠魂锦盒·青鱼	忠魂锦盒·青鱼	500	28888绑银	28888																			
201	1		忠魂锦盒·鲤鱼	忠魂锦盒·鲤鱼	4500	5玄				18	1	114	5													
201	2		忠魂锦盒·鲤鱼	忠魂锦盒·鲤鱼	1000	6玄				18	1	114	6													
201	3		忠魂锦盒·鲤鱼	忠魂锦盒·鲤鱼	250	7玄				18	1	114	7												1	1
201	4		忠魂锦盒·鲤鱼	忠魂锦盒·鲤鱼	2500	188绑金			188																	
201	5		忠魂锦盒·鲤鱼	忠魂锦盒·鲤鱼	1250	288绑金			288																	
201	6		忠魂锦盒·鲤鱼	忠魂锦盒·鲤鱼	500	588绑金			588																	
202	1		忠魂锦盒·鲫鱼	忠魂锦盒·鲫鱼	3000	6玄				18	1	114	6													
202	2		忠魂锦盒·鲫鱼	忠魂锦盒·鲫鱼	600	7玄				18	1	114	7												1	1
202	3		忠魂锦盒·鲫鱼	忠魂锦盒·鲫鱼	100	8玄				18	1	114	8											1	1	1
202	4		忠魂锦盒·鲫鱼	忠魂锦盒·鲫鱼	4000	18魂石				18	1	205	1			18					1					
202	5		忠魂锦盒·鲫鱼	忠魂锦盒·鲫鱼	1800	28魂石				18	1	205	1			28					1					
202	6		忠魂锦盒·鲫鱼	忠魂锦盒·鲫鱼	500	58魂石				18	1	205	1			58					1					
203	1		忠魂锦盒·霸王鱼	忠魂锦盒·霸王鱼	4250	6玄				18	1	114	6													
203	2		忠魂锦盒·霸王鱼	忠魂锦盒·霸王鱼	720	7玄				18	1	114	7												1	1
203	3		忠魂锦盒·霸王鱼	忠魂锦盒·霸王鱼	120	8玄				18	1	114	8											1	1	1
203	4		忠魂锦盒·霸王鱼	忠魂锦盒·霸王鱼	20	9玄				18	1	114	9											1	1	1
203	5		忠魂锦盒·霸王鱼	忠魂锦盒·霸王鱼	1250	600绑金			600																	
203	6		忠魂锦盒·霸王鱼	忠魂锦盒·霸王鱼	300	1500绑金			1500																	
203	7		忠魂锦盒·霸王鱼	忠魂锦盒·霸王鱼	80	3750绑金			3750															1	1	1
203	8		忠魂锦盒·霸王鱼	忠魂锦盒·霸王鱼	1250	60个魂石				18	1	205	1			60					1					
203	9		忠魂锦盒·霸王鱼	忠魂锦盒·霸王鱼	300	150个魂石				18	1	205	1			150					1					
203	10		忠魂锦盒·霸王鱼	忠魂锦盒·霸王鱼	80	375个魂石				18	1	205	1			375					1				1	1
203	11		忠魂锦盒·霸王鱼	忠魂锦盒·霸王鱼	1250	60000 bạc khóa	60000																			
203	12		忠魂锦盒·霸王鱼	忠魂锦盒·霸王鱼	300	150000 bạc khóa	150000																		1	1
203	13		忠魂锦盒·霸王鱼	忠魂锦盒·霸王鱼	80	375000 bạc khóa	375000																	1	1	1
204	1		百宝锦囊	百宝锦囊	800	战书·游龙密室				18	1	524	1			3					1		43200			
204	2		百宝锦囊	百宝锦囊	300	战书·游龙密室				18	1	524	1			5					1		43200			
204	3		百宝锦囊	百宝锦囊	1300	普通的精魄（1级）				18	1	544	1			2					1		43200			
204	4		百宝锦囊	百宝锦囊	800	秘境地图				18	1	251	1								1		43200			
204	5		百宝锦囊	百宝锦囊	300	特别的精魄（2级）				18	1	544	2								1		43200			
204	6		百宝锦囊	百宝锦囊	300	Rương Hồn Thạch(1000个)				18	1	244	2								1		43200			
204	7		百宝锦囊	百宝锦囊	1100	特效白驹丸				18	1	71	4			2					1		43200			
204	8		百宝锦囊	百宝锦囊	1000	Lệnh bài Chúc phúc sơ				18	1	212	1								1		43200			
204	9		百宝锦囊	百宝锦囊	700	50 vạn bạc khóa	500000																			
204	10		百宝锦囊	百宝锦囊	300	100 vạn bạc khóa	1000000																			
204	11		百宝锦囊	百宝锦囊	800	金贝壳				18	1	325	1			5										
204	12		百宝锦囊	百宝锦囊	1000	月影之石				18	1	476	1			2					1		43200			
204	13		百宝锦囊	百宝锦囊	1300	Thỏi bạc Bang hội				18	1	284	1								1		43200			
205	1		幸运锦囊	幸运锦囊	1500	600đồng khóa			600																	
205	2		幸运锦囊	幸运锦囊	2000	500đồng khóa			500																	
205	3		幸运锦囊	幸运锦囊	1000	1000đồng khóa			1000																	
205	4		幸运锦囊	幸运锦囊	100	2000đồng khóa			2000																	
205	5		幸运锦囊	幸运锦囊	2000	10 vạn bạc khóa	100000																			
205	6		幸运锦囊	幸运锦囊	600	50 vạn bạc khóa	500000																			
205	7		幸运锦囊	幸运锦囊	100	100 vạn bạc khóa	1000000																			
205	8		幸运锦囊	幸运锦囊	2000	Huyền tinh-Lv6				18	1	114	6			2					1		43200			
205	9		幸运锦囊	幸运锦囊	600	Huyền tinh-Lv7				18	1	114	7								1		43200			
205	10		幸运锦囊	幸运锦囊	100	Huyền tinh-Lv8				18	1	114	8								1		43200			
206	1		毒霸侠士礼包	毒霸侠士礼包		500đồng khóa			500																	
206	2		毒霸侠士礼包	毒霸侠士礼包		1个đồng khóa返还券（1000点）				18	1	1309	1			1										
206	3		毒霸侠士礼包	毒霸侠士礼包		180000 bạc khóa	180000																			
206	4		毒霸侠士礼包	毒霸侠士礼包		强效白驹丸x3				18	1	71	3			3					1					
206	5		毒霸侠士礼包	毒霸侠士礼包		Tu Luyện Đơnx3				18	1	258	1			3					1					
206	6		毒霸侠士礼包	毒霸侠士礼包		优惠券：3折购买1个Huyền tinh-Lv7				18	1	394	1			1					1	<% me.AddTitle(6,76,1,1); me.SetCurTitle(6,76,1,1); return 1; %>				
207	1		毒霸王侯礼包	毒霸王侯礼包		1000đồng khóa			1000																	
207	2		毒霸王侯礼包	毒霸王侯礼包		4个đồng khóa返还券（1000点）				18	1	1309	1			4										
207	3		毒霸王侯礼包	毒霸王侯礼包		200000 bạc khóa	200000																			
207	4		毒霸王侯礼包	毒霸王侯礼包		强效白驹丸x5				18	1	71	3			5					1					
207	5		毒霸王侯礼包	毒霸王侯礼包		Tu Luyện Đơnx5				18	1	258	1			5					1					
207	6		毒霸王侯礼包	毒霸王侯礼包		4个优惠券：3折购买1个Huyền tinh-Lv7				18	1	394	1			4					1					
207	7		毒霸王侯礼包	毒霸王侯礼包		1个商城积分返还券（1000点）				18	1	1310	1			1					1	<% me.AddTitle(6,77,1,1); me.SetCurTitle(6,77,1,1); return 1; %>				
208	1		毒霸皇家礼包	毒霸皇家礼包		1000đồng khóa			1000																	
208	2		毒霸皇家礼包	毒霸皇家礼包		4个đồng khóa返还券（1000点）				18	1	1309	1			4										
208	3		毒霸皇家礼包	毒霸皇家礼包		500000 bạc khóa	500000																			
208	4		毒霸皇家礼包	毒霸皇家礼包		强效白驹丸x15				18	1	71	3			15					1					
208	5		毒霸皇家礼包	毒霸皇家礼包		Tu Luyện Đơnx5				18	1	258	1			5					1					
208	6		毒霸皇家礼包	毒霸皇家礼包		6个优惠券：3折购买1个Huyền tinh-Lv7				18	1	394	1			6					1					
208	7		毒霸皇家礼包	毒霸皇家礼包		优惠券：3折购买1个Huyền tinh-Lv9				18	1	395	1			1					1					
208	8		毒霸皇家礼包	毒霸皇家礼包		3个商城积分返还券（1000点）				18	1	1310	1			3					1	<% me.AddTitle(6,78,1,1); me.SetCurTitle(6,78,1,1); return 1; %>				
210	8		占位	占位		3个商城积分返还券（1000点）				18	1	1310	1			3					1	<% me.AddTitle(6,78,1,1); me.SetCurTitle(6,78,1,1); return 1; %>				
211	1		周年庆小礼包	周年庆小礼包		500đồng khóa			500																	
211	2		周年庆小礼包	周年庆小礼包		50000 bạc khóa	50000																			
211	3		周年庆小礼包	周年庆小礼包		离线托管丸（15小时）				18	1	1322	1								1		43200			
212	1		周年庆喜庆礼包	周年庆喜庆礼包		500đồng khóa			500																	
212	2		周年庆喜庆礼包	周年庆喜庆礼包		100000 bạc khóa	100000																			
212	3		周年庆喜庆礼包	周年庆喜庆礼包		离线托管丸（30小时）				18	1	1322	2								1		43200			
