Name	Kind	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	Stack	ItemValue	MakeCost	BindType	Valuable	ReqLevel	ClassName	ForbidType	CanBeOffer	Shortcut	CDType	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ExtParam11	ExtParam12	ExtParam13	ExtParam14	ExtParam15	ExtParam16	ExtParam17	ExtParam18	ExtParam19	ExtParam20	Effect
Rương bạc thường	Rương Tàng Bảo Đồ 110	18	1	1018	7	\image\item\other\scriptitem\jianglibaoxiang_yin.spr		32	1 rương bạc bình thường <color=gold>(cấp 110)<color>, phần thưởng của Tưởng Nhất Bình ở Đắc Duyệt Phường.<enter>Mở ra có xác suất nhận được <color=gold>nguyên liệu thuốc, huyền tinh<color>.<enter><enter><color=green>Nhấp chuột phải mở<color>		0	1	100	50000					randomitem			1		110																				
Rương bạc tinh tế	Rương Tàng Bảo Đồ 120	18	1	1018	8	\image\item\other\scriptitem\jianglibaoxiang_yin.spr		32	1 rương bạc tinh tế <color=gold>(cấp 120)<color>, phần thưởng của Tưởng Nhất Bình ở Đắc Duyệt Phường.<enter>Mở ra có xác suất nhận được <color=gold>nguyên liệu thuốc, huyền tinh<color>.<enter><enter><color=green>Nhấp chuột phải mở<color>		0	1	100	50000					randomitem			1		111																				
Rương Hoàng Kim Chạm Trổ	Rương Tàng Bảo Đồ 130	18	1	1018	9	\image\item\other\scriptitem\jianglibaoxiang_jin.spr		32	1 rương vàng lấp lánh <color=gold>(cấp 130)<color>, phần thưởng của Tưởng Nhất Bình ở Đắc Duyệt Phường.<enter>Mở ra có xác suất nhận được <color=gold>Huyền Tinh<color>.<enter><enter><color=green>Nhấp chuột phải mở<color>		0	1	100	50000					randomitem			1		112																				
Lệnh bài Tàng Bảo Đồ thông dụng (1 sao)	Lệnh bài thông dụng	18	1	1019	1	\image\item\other\scriptitem\yixingtongyong.spr		32	Tìm <color=gold>Quan Quân Nhu<color> kế Bao Vạn Đồng chọn vào "<color=green>Phó bản Tàng Bảo Đồ<color>". Có thể dùng lệnh bài này khiêu chiến Phó bản Tàng Bảo Đồ bất kỳ.<enter><color=yellow>Chuột phải vào lệnh bài để đổi thành cơ hội khiêu chiến. Mỗi tuần có thể nhận 2 lần khiêu chiến thường.<color>		0	1	100	50000					treasure2_common			1																						
Lệnh bài Tàng Bảo Đồ thông dụng (2 sao)	Lệnh bài thông dụng	18	1	1019	2	\image\item\other\scriptitem\erxingtongyong.spr		32	Tìm <color=gold>Quan Quân Nhu<color> kế Bao Vạn Đồng chọn vào "<color=green>Phó bản Tàng Bảo Đồ<color>". Có thể dùng lệnh bài này khiêu chiến Phó bản Tàng Bảo Đồ bất kỳ.<enter><color=yellow>Chuột phải vào lệnh bài để đổi thành cơ hội khiêu chiến. Mỗi tuần có thể nhận 2 lần khiêu chiến thường.<color>		0	1	100	50000					treasure2_common			1																						
Lệnh bài Tàng Bảo Đồ thông dụng (3 sao)	Lệnh bài thông dụng	18	1	1019	3	\image\item\other\scriptitem\sanxingtongyong.spr		32	Tìm <color=gold>Quan Quân Nhu<color> kế Bao Vạn Đồng chọn vào "<color=green>Phó bản Tàng Bảo Đồ<color>". Có thể dùng lệnh bài này khiêu chiến Phó bản Tàng Bảo Đồ bất kỳ.<enter><color=yellow>Chuột phải vào lệnh bài để đổi thành cơ hội khiêu chiến. Mỗi tuần có thể nhận 2 lần khiêu chiến thường.<color>		0	1	100	50000					treasure2_common			1																						
Hộp lệnh bài thứ cấp ngẫu nhiên	Lệnh bài ngẫu nhiên	18	1	1020	1	\image\item\other\scriptitem\suijilingpaihe_tie.spr		32	Mở ra có thể nhận ngẫu nhiên Lệnh bài phó bản Tàng Bảo Đồ		0	1	1	50000								1																						
Hộp lệnh bài ngẫu nhiên_sơ	Lệnh bài ngẫu nhiên	18	1	1020	2	\image\item\other\scriptitem\suijilingpaihe_tong.spr		32	Mở ra có thể nhận ngẫu nhiên Lệnh bài phó bản Tàng Bảo Đồ		0	1	1	50000								1																						
Hộp lệnh bài ngẫu nhiên_trung	Lệnh bài ngẫu nhiên	18	1	1020	3	\image\item\other\scriptitem\suijilingpaihe_yin.spr		32	Mở ra có thể nhận ngẫu nhiên Lệnh bài phó bản Tàng Bảo Đồ		0	1	1	50000								1																						
Hộp lệnh bài ngẫu nhiên_cao	Lệnh bài ngẫu nhiên	18	1	1020	4	\image\item\other\scriptitem\suijilingpaihe_jin.spr		32	Mở ra có thể nhận ngẫu nhiên Lệnh bài phó bản Tàng Bảo Đồ		0	1	1	50000								1																						
Đàn cổ [vị trí Tàng Bảo Đồ]	Đàn cổ [vị trí Tàng Bảo Đồ]	18	1	1021	1	\image\item\other\quest\quest_0123_s.spr		32	Đàn cũ, khẩy nhẹ vẫn phát ra âm thanh ai oán.<enter><color=green>Dùng tại Thiên Hỏa tế đàn ở Đại Mạc Cổ Thành, có thể tạo ra tình huống bất ngờ<color>.		0	1	1	0		0	0		old_zither2			1																						
Rương Trung Thu (Bên nhau mãi mãi)	Rương Trung Thu	18	1	1022	1	\image\item\other\scriptitem\huangjbaoxiang.spr		32	Bên trong có nhiều phần thưởng hậu hĩnh đang chờ bạn, chúc may mắn.		0	1	1	100000		1	1		randomitem			1		99																				
Kim Châu Ngọc Thúy	Cuộc thi Nữ anh hùng	18	1	1023	1	\image\item\other\scriptitem\jinzhuyucui.spr		32	Châu báu lấp lánh, trong thời gian diễn ra <color=gold>Tuyển chọn Nữ anh hùng<color> có thể đem tặng cho <color=gold>người chơi nữ<color> mà bạn yêu thích! Tặng quà cho mỹ nữ sẽ nhận được quà đáp lễ!<enter><color=gold>Đến Lâm An gặp Đinh Đinh hoặc tổ đội với người chơi nữ để tặng<color>		0	1	10000	50000		0	1		girl_vote_new_meigui		1	1																						
Đồng Quản	Cuộc thi Nữ anh hùng	18	1	1024	1	\image\item\other\scriptitem\tongguan.spr		32	Quà đáp lễ khi tặng Kim Châu Ngọc Thúy cho mỹ nữ, mở ra được nhiều bất ngờ.<enter><color=gold>Nhấn chuột phải dùng<color>		0	1	10000	50000		0	1		randomitem		1	1		117																				
Phong Ấn Hắc Ám	Phong Ấn Hắc Ám	18	1	1025	1	\image\item\other\scriptitem\hunanfengyin.spr		32	Vật phẩm thần bí đầy ma lực. Nhấp chuột phải dùng, có thể sử dụng ngẫu nhiên tại bản đồ chiến đấu để triệu hồi quái.		0	1	1000	50000		4	1		wanted_hunanfengyin	callboss		1																						
Phong Ấn Hắc Ám-Chân nguyên	Phong Ấn Hắc Ám	18	1	1025	2	\image\item\other\scriptitem\hunanfengyin.spr		32	Vật phẩm thần bí có ma lực. Nhấp chuột phải dùng, có thể triệu hồi ngẫu nhiên <color=gold>1 trong 7 BOSS Chân nguyên<color> tại bản đồ chiến đấu.		0	1	1000	50000		4	1		wanted_hunanfengyin1	callboss		1																						
Mảnh Phong Ấn (Kim)	Mảnh Phong Ấn (Kim)	18	1	1026	1	\image\item\other\scriptitem\fengyincanpian_jin.spr		32	Vật phẩm thần bí nhặt được khi tiêu diệt Thực Nguyệt Giáo Đồ. Ở chỗ Bổ Đầu Hình Bộ, dùng 5 Mảnh Phong Ấn Kim, Mộc, Thủy, Hỏa, Thổ và tiêu hao 1200 tinh hoạt có thể hợp thành Phong Ấn Hắc Ám.		0	1	1000	50000		0	1		wanted_fengyincanpian			1																						
Mảnh Phong Ấn (Mộc)	Mảnh Phong Ấn (Mộc)	18	1	1026	2	\image\item\other\scriptitem\fengyincanpian_mu.spr		32	Vật phẩm thần bí nhặt được khi tiêu diệt Thực Nguyệt Giáo Đồ. Ở chỗ Bổ Đầu Hình Bộ, dùng 5 Mảnh Phong Ấn Kim, Mộc, Thủy, Hỏa, Thổ và tiêu hao 1200 tinh hoạt có thể hợp thành Phong Ấn Hắc Ám.		0	1	1000	50000		0	1		wanted_fengyincanpian			1																						
Mảnh Phong Ấn (Thủy)	Mảnh Phong Ấn (Thủy)	18	1	1026	3	\image\item\other\scriptitem\fengyincanpian_shui.spr		32	Vật phẩm thần bí nhặt được khi tiêu diệt Thực Nguyệt Giáo Đồ. Ở chỗ Bổ Đầu Hình Bộ, dùng 5 Mảnh Phong Ấn Kim, Mộc, Thủy, Hỏa, Thổ và tiêu hao 1200 tinh hoạt có thể hợp thành Phong Ấn Hắc Ám.		0	1	1000	50000		0	1		wanted_fengyincanpian			1																						
Mảnh Phong Ấn (Hỏa)	Mảnh Phong Ấn (Hỏa)	18	1	1026	4	\image\item\other\scriptitem\fengyincanpian_huo.spr		32	Vật phẩm thần bí nhặt được khi tiêu diệt Thực Nguyệt Giáo Đồ. Ở chỗ Bổ Đầu Hình Bộ, dùng 5 Mảnh Phong Ấn Kim, Mộc, Thủy, Hỏa, Thổ và tiêu hao 1200 tinh hoạt có thể hợp thành Phong Ấn Hắc Ám.		0	1	1000	50000		0	1		wanted_fengyincanpian			1																						
Mảnh Phong Ấn (Thổ)	Mảnh Phong Ấn (Thổ)	18	1	1026	5	\image\item\other\scriptitem\fengyincanpian_tu.spr		32	Vật phẩm thần bí nhặt được khi tiêu diệt Thực Nguyệt Giáo Đồ. Ở chỗ Bổ Đầu Hình Bộ, dùng 5 Mảnh Phong Ấn Kim, Mộc, Thủy, Hỏa, Thổ và tiêu hao 1200 tinh hoạt có thể hợp thành Phong Ấn Hắc Ám.		0	1	1000	50000		0	1		wanted_fengyincanpian			1																						
Phỉ Thúy Châu	Phỉ Thúy Châu	18	1	1027	1	\image\item\other\scriptitem\bailiandan.spr		32	Vật phẩm cực quý hiếm, có thể dùng đổi phần thưởng tại <color=gold>Quan Liên Đấu liên server<color>.		0	1	100	50000		0	0		feicuizhu			1																						
Rương Huyền Thiết Tiêu Dao	Rương thưởng Tiêu Dao Cốc	18	1	1028	1	\image\item\other\scriptitem\heitiebaoxiang.spr		32	Phần thưởng cho Hiệp Sĩ cấp 50-79 tham gia hoạt động Tiêu Dao Cốc cấp <color=gold>phổ thông<color>.<enter>Mở ra có xác suất nhận được <color=gold>nguyên liệu Tiêu Dao, huyền tinh<color>.<enter><enter><color=green>Nhấp chuột phải mở<color>		0	1	100	1800					randomitem			1		113																				
Rương Thanh Đồng Tiêu Dao	Rương thưởng Tiêu Dao Cốc	18	1	1028	2	\image\item\other\scriptitem\qingtongbaoxiang.spr		32	Phần thưởng cho Hiệp Sĩ cấp 80 trở lên tham gia hoạt động Tiêu Dao Cốc cấp <color=gold>phổ thông<color>.<enter>Mở ra có xác suất nhận được <color=gold>nguyên liệu Tiêu Dao, huyền tinh<color>.<enter><enter><color=green>Nhấp chuột phải mở<color>		0	1	100	3100								1																						
Rương Bạch Ngân Tiêu Dao	Rương thưởng Tiêu Dao Cốc	18	1	1028	3	\image\item\other\scriptitem\baiyinbaoxiang.spr		32	Phần thưởng cho Hiệp Sĩ cấp 100 trở lên tham gia hoạt động Tiêu Dao Cốc cấp <color=gold>khó<color>.<enter>Mở ra có xác suất nhận được <color=gold>nguyên liệu Tiêu Dao, huyền tinh<color>.<enter><enter><color=green>Nhấp chuột phải mở<color>		0	1	100	3900								1																						
Rương Hoàng Kim Tiêu Dao	Rương thưởng Tiêu Dao Cốc	18	1	1028	4	\image\item\other\scriptitem\huangjbaoxiang.spr		32	Phần thưởng cho Hiệp Sĩ cấp 110 trở lên tham gia hoạt động Tiêu Dao Cốc cấp <color=gold>truyền thuyết<color>.<enter>Mở ra có xác suất nhận được <color=gold>nguyên liệu Tiêu Dao, huyền tinh<color>.<enter><enter><color=green>Nhấp chuột phải mở<color>		0	1	100	4000								1																						
Vàng thô	Vàng thô-vn	18	1	1029	1	\image\item\other\scriptitem\huangjincailiao.spr			Vàng thô chế tạo Rồng Vàng nhân kỷ niệm 1000 năm Thăng Long-Hà Nội.		0	1	1	50000		0	1					1		112																				
Bạc thô	Bạc thô-vn	18	1	1030	1	\image\item\other\scriptitem\baiyincailiao.spr		32	Bạc thô chế tạo Rồng Bạc nhân kỷ niệm 1000 năm Thăng Long-Hà Nội.		0	10000	1	50000		0	1					1																						
Khuôn đúc hình Rồng	Khuôn đúc hình Rồng-vn	18	1	1031	1	\image\item\other\scriptitem\longxingmuju.spr		32	Khuôn chế tạo Rồng Vàng, Rồng Bạc nhân kỷ niệm 1000 năm Thăng Long-Hà Nội.		0	1	100	50000		0	1					1																						
Rồng Bạc	Rồng Bạc-vn	18	1	1032	1	\image\item\other\scriptitem\baiyinlong.spr		32	Quà kỷ niệm 1000 năm Thăng Long-Hà Nội.		0	1	1	50000		0	1		addbaseexp_base			1			5000000	2140				4	50	60												
Rồng Vàng	Rồng Vàng-vn	18	1	1033	1	\image\item\other\scriptitem\huangjinlong.spr		32	Quà kỷ niệm 1000 năm Thăng Long-Hà Nội.		0	1	1	50000		0	1		huangjinlong_vn			1																						
Rương mặt nạ	Rương mặt nạ-vn	18	1	1034	1	\image\item\huodong\snowbox.spr		32	Rương mặt nạ kỷ niệm 1000 năm Thăng Long-Hà Nội.<enter><color=gold>Nhấp chuột phải chọn mặt nạ bạn cần.<color>		0	1	1	50000		0	1		mask_card_normal			1		12																				
Quả xí muội (sơ)	Quả xí muội-vn	18	1	1035	1	\image\item\other\scriptitem\huihuangzhiguo.spr		32	Nhận được nhiều <color=gold>kinh nghiệm<color>, người chơi cấp 50 trở lên có thể dùng.<enter><color=gold>Nhấn chuột phải dùng<color>		0	1	1	50000		1	0		addbaseexp_base			1			1000000	2140	5	6	10			50												
Quả xí muội (trung)	Quả xí muội-vn	18	1	1035	2	\image\item\other\scriptitem\huihuangzhiguo.spr		32	Nhận được nhiều <color=gold>kinh nghiệm<color>, người chơi cấp 50 trở lên có thể dùng.<enter><color=gold>Nhấn chuột phải dùng<color>		0	1	1	50000		1	0		addbaseexp_base			1			5000000	2140	7	8	5			50												
Quả xí muội (cao)	Quả xí muội-vn	18	1	1035	3	\image\item\other\scriptitem\huihuangzhiguo.spr		32	Nhận được nhiều <color=gold>kinh nghiệm<color>, người chơi cấp 90 trở lên có thể dùng.<enter><color=gold>Nhấn chuột phải dùng<color>		0	1	1	50000		1	0		addbaseexp_base			1			20000000	2140	9	10	5			90												
Thẻ chiến thắng	Cuộc thi Nữ anh hùng	18	1	1036	1	\image\item\other\scriptitem\shengxiahuodongka.spr		32	Đem thẻ đến gặp Thất Thất đổi phần thưởng, tìm được danh hiệu tương ứng với tên thẻ sẽ được phần thưởng bất ngờ. Hãy mau hành động		0	1	1	50000		1	0		beautyhero_card			1																						
Bông hồng đỏ	Cuộc thi Nữ anh hùng	18	1	1037	1	\image\item\huodong\rose.spr		32	Hỡi người hâm mộ, hãy ủng hộ cho những người đẹp của chúng ta trên sân khấu! Và còn nhiều phần thưởng lớn đang chờ bạn.<enter><color=gold>Hãy đưa Hoa hồng cho Thất Thất<color><enter><color=gold>Thất Thất bên cạnh lôi đài cuộc thi Nữ anh hùng<color>		0	20000	1000	50000		0	1		beautyhero_meigui			1																						
Ma Bổng	Cuộc thi Nữ anh hùng	18	1	1038	1	\image\item\other\quest\quest_0073_s.spr		32	Hỡi Ma Bổng, hãy mau biến ta thành Đại Ma Vương!<enter><color=gold>Nhấp chuột phải dùng<color>		0	1	1000	50000		0	1		beautyhero_mobang			1																						
Rương may mắn_Nữ anh hùng	Cuộc thi Nữ anh hùng	18	1	1039	1	\image\item\other\scriptitem\baibaoxiang_box.spr		32	Rương báu nhận được trong đấu trường Nữ anh hùng, mở ra sẽ có phần thưởng hậu hĩnh.<enter><color=gold>Nhấp chuột phải dùng<color>		0	1	1000	50000		0	1		randomitem			1		118																				
Rương Nữ anh hùng	Cuộc thi Nữ anh hùng	18	1	1040	1	\image\item\other\scriptitem\huangjbaoxiang.spr		32	Rương may mắn của cuộc thi Nữ anh hùng, trong rương có rất nhiều huyền tinh và phần thưởng lớn đang chờ bạn, chúc may mắn.		0	1	1	50000		1	1		randomitem			1		54																				
Túi Kim Châu Ngọc Thúy (100)	Cuộc thi Nữ anh hùng	18	1	1041	1	\image\item\other\extbag\bag_012_s.spr		32	Mở ra được100 Kim Châu Ngọc Thúy<enter><color=gold>Nhấp chuột phải dùng<color>		0	1	10000	50000		0	1		girl_vote_new_meiguixiang		1	1																						
Giỏ Hoa Hồng (100)	Cuộc thi Nữ anh hùng	18	1	1042	1	\image\item\other\quest\quest_0043_s.spr		32	Mở ra được 100 Hoa Hồng<enter><color=gold>Nhấp chuột phải dùng<color>		0	20000	1000	50000		0	1		beautyhero_meiguixiang			1																						
Pháo hoa chào mừng Võ Lâm Tranh Bá	Pháo hoa chào mừng Võ Lâm Tranh Bá	18	1	1043	1	\image\item\other\scriptitem\jh_lihua2.spr		32	Sau màn pháo hoa rực rỡ, bạn sẽ nhận được quà, chúng ta hãy cùng nhau chúc mừng Võ Lâm tranh Bá!		0	1	1	5000		1	1		huanqingwlls			1																						
Túi Phúc Tân Thủ	Túi Phúc Tân Thủ_phiên bản Đài Loan	18	1	1044	1	\image\item\other\quest\quest_0016_s.spr		32	Túi chứa đầy chúc phúc, bên trong là những phần thưởng hậu hĩnh		0	1	1	100000		1	1					1																						
Rương cuộc thi Nữ anh hùng (16 cường)	Cuộc thi Nữ anh hùng	18	1	1045	1	\image\item\other\scriptitem\huangjbaoxiang.spr		32	Rương may mắn của cuộc thi Nữ anh hùng, trong rương có rất nhiều huyền tinh và phần thưởng lớn đang chờ bạn, chúc may mắn.		0	1	1	50000		1	1		beautyhero_awardbox			1		1																				
Rương cuộc thi Nữ anh hùng (8 cường)	Cuộc thi Nữ anh hùng	18	1	1045	2	\image\item\other\scriptitem\huangjbaoxiang.spr		32	Rương may mắn của cuộc thi Nữ anh hùng, trong rương có rất nhiều huyền tinh và phần thưởng lớn đang chờ bạn, chúc may mắn.		0	1	1	50000		1	1		beautyhero_awardbox			1		2																				
Rương cuộc thi Nữ anh hùng (4 cường)	Cuộc thi Nữ anh hùng	18	1	1045	3	\image\item\other\scriptitem\huangjbaoxiang.spr		32	Rương may mắn của cuộc thi Nữ anh hùng, trong rương có rất nhiều huyền tinh và phần thưởng lớn đang chờ bạn, chúc may mắn.		0	1	1	50000		1	1		beautyhero_awardbox			1		3																				
Rương cuộc thi Nữ anh hùng (Á quân)	Cuộc thi Nữ anh hùng	18	1	1045	4	\image\item\other\scriptitem\huangjbaoxiang.spr		32	Rương may mắn của cuộc thi Nữ anh hùng, trong rương có rất nhiều huyền tinh và phần thưởng lớn đang chờ bạn, chúc may mắn.		0	1	1	50000		1	1		beautyhero_awardbox			1		4																				
