Name	Kind	QualityPrefix	Category	Genre	DetailType	ParticularType	Level	SuiteID	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	MagicName1	MagicLevel1	MagicName2	MagicLevel2	MagicName3	MagicLevel3	MagicName4	MagicLevel4	MagicName5	MagicLevel5	MagicName6	MagicLevel6	Stuff1Detail	Stuff1Particular	Stuff2Detail	Stuff2Particular	Str1Times	StrMA1Name	StrMA1PA1Min	StrMA1PA1Max	StrMA1PA2Min	StrMA1PA2Max	StrMA1PA3Min	StrMA1PA3Max	Str2Times	StrMA2Name	StrMA2PA1Min	StrMA2PA1Max	StrMA2PA2Min	StrMA2PA2Max	StrMA2PA3Min	StrMA2PA3Max	UnLockInterval	FightPower
Trục Lộc Hoàng Long Triền Yêu	Bộ Tranh Đoạt Cam_Yêu đái nam hệ Thổ	5	1	4	8	429	10	4	\image\item\equip\belt\m_110_s.spr	\image\item\equip\belt\m_110.spr	28			2	90000	3000000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	0	0																																																																5	95	8	0									4	lifereplenish_v	26	26					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_slowall_resisttime	200	200					14	state_slowall_resistrate	150	150					16	damage_cold_resist	175	175					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_light_resist	9	state_hurt_resisttime	8							15	damage_cold_resist	80	80														1
Trục Lộc Hoàng Long Triền Yêu	Bộ Tranh Đoạt Cam_Yêu đái nữ hệ Thổ	5	1	4	8	430	10	4	\image\item\equip\belt\f_210_s.spr	\image\item\equip\belt\f_210.spr	28			2	90000	3000000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	0	0																																																																5	95	8	1									4	lifereplenish_v	26	26					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_slowall_resisttime	200	200					14	state_slowall_resistrate	150	150					16	damage_cold_resist	175	175					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_light_resist	9	state_hurt_resisttime	8							15	damage_cold_resist	80	80														1
Trục Lộc Hoàng Long Triền Yêu	Bộ Tranh Đoạt_Yêu đái Bạch Ngân nam hệ Thổ	6	1	4	8	431	10	4	\image\item\equip\belt\m_belt_aoyun1_s.spr	\image\item\equip\belt\m_belt_aoyun1.spr	28			2	120000	48000000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	0	0																																																																5	65	8	0									4	allskill_v	1	1	1	1			8	lifereplenish_v	26	26					10	lifemax_v	120	120					12	lifemax_p	10	10					14	state_slowall_resistrate	200	200					16	damage_all_resist	70	70					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_light_resist	9	state_hurt_resisttime	8							15	damage_all_resist	32	32														8
Trục Lộc Hoàng Long Triền Yêu	Bộ Tranh Đoạt_Yêu đái Bạch Ngân nữ hệ Thổ	6	1	4	8	432	10	4	\image\item\equip\belt\f_belt_aoyun2_s.spr	\image\item\equip\belt\f_belt_aoyun2.spr	28			2	120000	48000000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	0	0																																																																5	65	8	1									4	allskill_v	1	1	1	1			8	lifereplenish_v	26	26					10	lifemax_v	120	120					12	lifemax_p	10	10					14	state_slowall_resistrate	200	200					16	damage_all_resist	70	70					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_light_resist	9	state_hurt_resisttime	8							15	damage_all_resist	32	32														8
Trục Lộc Hoàng Long Triền Yêu	Bộ Tranh Đoạt_Yêu đái Hoàng Kim nam hệ Thổ	7	1	4	8	433	10	4	\image\item\equip\belt\m_belt_aoyun3_s.spr	\image\item\equip\belt\m_belt_aoyun3.spr	28			2	160000	143000000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	0	0																																																																5	75	8	0									4	allskill_v	1	1	1	1			8	lifereplenish_v	30	30					10	lifemax_v	200	200					12	lifemax_p	15	15					14	state_slowall_resistrate	220	220					16	damage_all_resist	85	85					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_light_resist	10	state_hurt_resisttime	10							15	damage_all_resist	40	40														16
Trục Lộc Hoàng Long Triền Yêu	Bộ Tranh Đoạt_Yêu đái Hoàng Kim nữ hệ Thổ	7	1	4	8	434	10	4	\image\item\equip\belt\f_belt_aoyun4_s.spr	\image\item\equip\belt\f_belt_aoyun4.spr	28			2	160000	143000000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	0	0																																																																5	75	8	1									4	allskill_v	1	1	1	1			8	lifereplenish_v	30	30					10	lifemax_v	200	200					12	lifemax_p	15	15					14	state_slowall_resistrate	220	220					16	damage_all_resist	85	85					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_light_resist	10	state_hurt_resisttime	10							15	damage_all_resist	40	40														16
Tiêu Dao Nộ Long Hộ Uyển	Bộ Tiêu Dao Cam_Hộ uyển nam nội công hệ Kim	5	1	4	10	435	10	1	\image\item\equip\xoyosuite\m_cuff_s.spr	\image\item\equip\xoyosuite\m_cuff.spr	23			2	90000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	0									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	9	manamax_v	9	staminareplenish_v	8	damage_light_resist	9	state_hurt_resisttime	8							15	damage_light_resist	80	80														1
Tiêu Dao Tường Phượng Thủ Trạc	Bộ Tiêu Dao Cam_Thủ trạc nữ nội công hệ Kim	5	1	4	10	436	10	1	\image\item\equip\xoyosuite\f_cuff_s.spr	\image\item\equip\xoyosuite\f_cuff.spr	24			2	90000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	1									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	9	manamax_v	9	staminareplenish_v	8	damage_light_resist	9	state_hurt_resisttime	8							15	damage_light_resist	80	80														1
Tiêu Dao Nộ Long Hộ Uyển	Bộ Tiêu Dao Tím_Hộ uyển nam nội công hệ Kim	4	1	4	10	437	10	1	\image\item\equip\xoyosuite\m_cuff_s.spr	\image\item\equip\xoyosuite\m_cuff.spr	23			2	50000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	0									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	8	manamax_v	8	staminareplenish_v	7	damage_light_resist	8	state_hurt_resisttime	7							15	damage_light_resist	80	80														
Tiêu Dao Tường Phượng Thủ Trạc	Bộ Tiêu Dao Tím_Thủ trạc nữ nội công hệ Kim	4	1	4	10	438	10	1	\image\item\equip\xoyosuite\f_cuff_s.spr	\image\item\equip\xoyosuite\f_cuff.spr	24			2	50000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	1									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	8	manamax_v	8	staminareplenish_v	7	damage_light_resist	8	state_hurt_resisttime	7							15	damage_light_resist	80	80														
Tiêu Dao Nộ Long Hộ Uyển	Bộ Tiêu Dao Xanh_Hộ uyển nam nội công hệ Kim	3	1	4	10	439	10	1	\image\item\equip\xoyosuite\m_cuff_s.spr	\image\item\equip\xoyosuite\m_cuff.spr	23			2	22000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	0									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	7	manamax_v	7	staminareplenish_v	6	damage_light_resist	7									15	damage_light_resist	80	80														
Tiêu Dao Tường Phượng Thủ Trạc	Bộ Tiêu Dao Xanh_Thủ trạc nữ nội công hệ Kim	3	1	4	10	440	10	1	\image\item\equip\xoyosuite\f_cuff_s.spr	\image\item\equip\xoyosuite\f_cuff.spr	24			2	22000	1500000	70000	1	1	1	suite			damage_series_resist	70	70	-1	-1	-1	-1																																																																5	93	8	1									4	lifereplenish_v	28	28					8	lifemax_p	7	7					10	lifemax_v	120	120					12	state_stun_resisttime	200	200					14	state_stun_resistrate	150	150					16	damage_light_resist	175	175					lifemax_v	7	manamax_v	7	staminareplenish_v	6	damage_light_resist	7									15	damage_light_resist	80	80														
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Xanh_Giới chỉ nội công hệ Kim	3	1	4	4	441	10	3	\image\item\equip\ring\n_110_s.spr	\image\item\equip\ring\n_110.spr	29			4	35000	4500000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	96											4	manareplenish_v	18	18					8	adddefense_v	65	65					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	70	70					lifemax_v	7	manamax_v	7	staminareplenish_v	6	damage_physics_resist	7									15	damage_all_resist	32	32														
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Tím_Giới chỉ nội công hệ Kim	4	1	4	4	442	10	3	\image\item\equip\ring\n_110_s.spr	\image\item\equip\ring\n_110.spr	29			4	70000	4500000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	96											4	manareplenish_v	18	18					8	adddefense_v	65	65					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	70	70					lifemax_v	8	manamax_v	8	staminareplenish_v	7	damage_physics_resist	8	state_slowall_resisttime	7							15	damage_all_resist	32	32														
Vũ Uy Trích Tinh Giới	Bộ Liên Đấu Cam_Giới chỉ nội công hệ Kim	5	1	4	4	443	10	3	\image\item\equip\ring\n_110_s.spr	\image\item\equip\ring\n_110.spr	29			4	130000	4500000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	96											4	manareplenish_v	18	18					8	adddefense_v	65	65					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	70	70					lifemax_v	9	manamax_v	9	staminareplenish_v	8	damage_physics_resist	9	state_slowall_resisttime	8	adddefense_v	4					15	damage_all_resist	32	32														1
Trục Lộc Thiên Hựu Liên	Bộ Tranh Đoạt Xanh_Hạng liên nội công hệ Kim	3	1	4	5	444	10	4	\image\item\equip\necklace\n_110_s.spr	\image\item\equip\necklace\n_110.spr	30			5	35000	4500000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	98											4	manareplenish_v	18	18					8	adddefense_v	65	65					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	70	70					lifemax_v	7	manamax_v	7	staminamax_v	6	damage_cold_resist	7									15	damage_all_resist	32	32														
Trục Lộc Thiên Hựu Liên	Bộ Tranh Đoạt Tím_Hạng liên nội công hệ Kim	4	1	4	5	445	10	4	\image\item\equip\necklace\n_110_s.spr	\image\item\equip\necklace\n_110.spr	30			5	70000	4500000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	98											4	manareplenish_v	18	18					8	adddefense_v	65	65					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	70	70					lifemax_v	8	manamax_v	8	staminamax_v	7	damage_cold_resist	8	state_weak_resisttime	7							15	damage_all_resist	32	32														
Trục Lộc Thiên Hựu Liên	Bộ Tranh Đoạt Cam_Hạng liên nội công hệ Kim	5	1	4	5	446	10	4	\image\item\equip\necklace\n_110_s.spr	\image\item\equip\necklace\n_110.spr	30			5	130000	4500000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	98											4	manareplenish_v	18	18					8	adddefense_v	65	65					10	manamax_v	120	120					12	lifereplenish_p	12	12					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	70	70					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_cold_resist	9	state_weak_resisttime	8	deadlystrikeenhance_r	4					15	damage_all_resist	32	32														1
Vũ Uy Truy Nguyệt Phù	Bộ Liên Đấu Tím_Hộ Thân Phù hệ Kim chuyển môn phái dùng	4	1	4	6	447	10	3	\image\item\equip\amulet\n_110_s.spr	\image\item\equip\amulet\n_110.spr	25			3	70000	3000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	92											4	manareplenish_v	18	18					8	adddefense_v	65	65					10	manamax_v	120	120					12	manareplenish_p	24	24					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	70	70					lifemax_v	8	manamax_v	8	staminamax_v	7	damage_fire_resist	8	damage_all_resist	7							15	damage_all_resist	32	32														
Vũ Uy Truy Nguyệt Phù	Bộ Liên Đấu Cam_Hộ Thân Phù hệ Kim chuyển môn phái dùng	5	1	4	6	448	10	3	\image\item\equip\amulet\n_110_s.spr	\image\item\equip\amulet\n_110.spr	25			3	130000	3000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	92											4	manareplenish_v	18	18					8	adddefense_v	65	65					10	manamax_v	120	120					12	manareplenish_p	24	24					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	70	70					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_fire_resist	9	damage_all_resist	8							15	damage_all_resist	32	32														1
Vũ Uy Truy Nguyệt Phù	Bộ Liên Đấu Tím_Hộ Thân Phù hệ Mộc chuyển môn phái dùng	4	1	4	6	449	10	3	\image\item\equip\amulet\n_110_s.spr	\image\item\equip\amulet\n_110.spr	25			4	70000	3000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	92											4	manareplenish_v	18	18					8	adddefense_v	65	65					10	manamax_v	120	120					12	manareplenish_p	24	24					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	70	70					lifemax_v	8	manamax_v	8	staminamax_v	7	damage_physics_resist	8	damage_all_resist	7							15	damage_all_resist	32	32														
Vũ Uy Truy Nguyệt Phù	Bộ Liên Đấu Cam_Hộ Thân Phù hệ Mộc chuyển môn phái dùng	5	1	4	6	450	10	3	\image\item\equip\amulet\n_110_s.spr	\image\item\equip\amulet\n_110.spr	25			4	130000	3000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	92											4	manareplenish_v	18	18					8	adddefense_v	65	65					10	manamax_v	120	120					12	manareplenish_p	24	24					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	70	70					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_physics_resist	9	damage_all_resist	8							15	damage_all_resist	32	32														1
Vũ Uy Truy Nguyệt Phù	Bộ Liên Đấu Tím_Hộ Thân Phù hệ Thủy chuyển môn phái dùng	4	1	4	6	451	10	3	\image\item\equip\amulet\n_110_s.spr	\image\item\equip\amulet\n_110.spr	25			2	70000	3000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	92											4	manareplenish_v	18	18					8	adddefense_v	65	65					10	manamax_v	120	120					12	manareplenish_p	24	24					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	70	70					lifemax_v	8	manamax_v	8	staminamax_v	7	damage_light_resist	8	damage_all_resist	7							15	damage_all_resist	32	32														
Vũ Uy Truy Nguyệt Phù	Bộ Liên Đấu Cam_Hộ Thân Phù hệ Thủy chuyển môn phái dùng	5	1	4	6	452	10	3	\image\item\equip\amulet\n_110_s.spr	\image\item\equip\amulet\n_110.spr	25			2	130000	3000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	92											4	manareplenish_v	18	18					8	adddefense_v	65	65					10	manamax_v	120	120					12	manareplenish_p	24	24					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	70	70					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_light_resist	9	damage_all_resist	8							15	damage_all_resist	32	32														1
Vũ Uy Truy Nguyệt Phù	Bộ Liên Đấu Tím_Hộ Thân Phù hệ Hỏa chuyển môn phái dùng	4	1	4	6	453	10	3	\image\item\equip\amulet\n_110_s.spr	\image\item\equip\amulet\n_110.spr	25			5	70000	3000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	92											4	manareplenish_v	18	18					8	adddefense_v	65	65					10	manamax_v	120	120					12	manareplenish_p	24	24					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	70	70					lifemax_v	8	manamax_v	8	staminamax_v	7	damage_cold_resist	8	damage_all_resist	7							15	damage_all_resist	32	32														
Vũ Uy Truy Nguyệt Phù	Bộ Liên Đấu Cam_Hộ Thân Phù hệ Hỏa chuyển môn phái dùng	5	1	4	6	454	10	3	\image\item\equip\amulet\n_110_s.spr	\image\item\equip\amulet\n_110.spr	25			5	130000	3000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	92											4	manareplenish_v	18	18					8	adddefense_v	65	65					10	manamax_v	120	120					12	manareplenish_p	24	24					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	70	70					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_cold_resist	9	damage_all_resist	8							15	damage_all_resist	32	32														1
Vũ Uy Truy Nguyệt Phù	Bộ Liên Đấu Tím_Hộ Thân Phù hệ Thổ chuyển môn phái dùng	4	1	4	6	455	10	3	\image\item\equip\amulet\n_110_s.spr	\image\item\equip\amulet\n_110.spr	25			1	70000	3000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	92											4	manareplenish_v	18	18					8	adddefense_v	65	65					10	manamax_v	120	120					12	manareplenish_p	24	24					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	70	70					lifemax_v	8	manamax_v	8	staminamax_v	7	damage_poison_resist	8	damage_all_resist	7							15	damage_all_resist	32	32														
Vũ Uy Truy Nguyệt Phù	Bộ Liên Đấu Cam_Hộ Thân Phù hệ Thổ chuyển môn phái dùng	5	1	4	6	456	10	3	\image\item\equip\amulet\n_110_s.spr	\image\item\equip\amulet\n_110.spr	25			1	130000	3000000	70000	1	1	1	suite			adddefense_v	75	75	-1	-1	0	0																																																																5	92											4	manareplenish_v	18	18					8	adddefense_v	65	65					10	manamax_v	120	120					12	manareplenish_p	24	24					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	70	70					lifemax_v	9	manamax_v	9	staminamax_v	8	damage_poison_resist	9	damage_all_resist	8							15	damage_all_resist	32	32														1
Vũ Uy Hổ Phách Thiên Tinh Phù	Bộ liên đấu_Kỳ Phúc Bạch Ngân Phù Hệ Kim_vn	6	1	4	6	457	10	3	\image\item\equip\amulet\hupotianjingfu_s.spr	\image\item\equip\amulet\hupotianjingfu.spr	25			3	120000	48000000	70000	1	4	1	suite			adddefense_v	48	50	-1	-1	0	0																																																																5	70											4	active_all_ornament	0	0					8	adddefense_v	70	70					10	manamax_v	120	120					12	manareplenish_p	24	24					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	9	manamax_v	8	staminamax_v	8	damage_fire_resist	9	state_stun_resisttime	8	damage_all_resist	7																					604800	8
Vũ Uy Lẫm Nhật Tinh Huyễn Phù	Bộ liên đấu_Kỳ Phúc Hoàng Kim Phù Hệ Kim_vn	7	1	4	6	458	10	3	\image\item\equip\amulet\linrixinghuanfu_s.spr	\image\item\equip\amulet\linrixinghuanfu.spr	25			3	160000	93000000	70000	1	4	1	suite			adddefense_v	50	50	-1	-1	0	0																																																																5	80											4	active_all_ornament	0	0					8	adddefense_v	120	120					10	manamax_v	200	200					12	manareplenish_p	30	30					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_fire_resist	10	state_stun_resisttime	10	damage_all_resist	10																					604800	16
Vũ Uy Hổ Phách Thiên Tinh Phù	Bộ liên đấu_Kỳ Phúc Bạch Ngân Phù Hệ Mộc_vn	6	1	4	6	459	10	3	\image\item\equip\amulet\hupotianjingfu_s.spr	\image\item\equip\amulet\hupotianjingfu.spr	25			4	120000	48000000	70000	1	4	1	suite			adddefense_v	48	50	-1	-1	0	0																																																																5	70											4	active_all_ornament	0	0					8	adddefense_v	70	70					10	manamax_v	120	120					12	manareplenish_p	24	24					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	9	manamax_v	8	staminamax_v	8	damage_physics_resist	9	state_slowall_resisttime	8	damage_all_resist	7																					604800	8
Vũ Uy Lẫm Nhật Tinh Huyễn Phù	Bộ liên đấu_Kỳ Phúc Hoàng Kim Phù Hệ Mộc_vn	7	1	4	6	460	10	3	\image\item\equip\amulet\linrixinghuanfu_s.spr	\image\item\equip\amulet\linrixinghuanfu.spr	25			4	160000	93000000	70000	1	4	1	suite			adddefense_v	50	50	-1	-1	0	0																																																																5	80											4	active_all_ornament	0	0					8	adddefense_v	120	120					10	manamax_v	200	200					12	manareplenish_p	30	30					14	defencedeadlystrikedamagetrim	24	24					16	damage_all_resist	90	90					lifemax_v	10	manamax_v	10	staminamax_v	10	damage_physics_resist	10	state_slowall_resisttime	10	damage_all_resist	10																					604800	16
Vũ Uy Hổ Phách Thiên Tinh Phù	Bộ liên đấu_Kỳ Phúc Bạch Ngân Phù Hệ Thủy_vn	6	1	4	6	461	10	3	\image\item\equip\amulet\hupotianjingfu_s.spr	\image\item\equip\amulet\hupotianjingfu.spr	25			2	120000	48000000	70000	1	4	1	suite			adddefense_v	48	50	-1	-1	0	0																																																																5	70											4	active_all_ornament	0	0					8	adddefense_v	70	70					10	manamax_v	120	120					12	manareplenish_p	24	24					14	defencedeadlystrikedamagetrim	20	20					16	damage_all_resist	75	75					lifemax_v	9	manamax_v	8	staminamax_v	8	damage_light_resist	9	state_hurt_resisttime	8	damage_all_resist	7																					604800	8
