Name	Desc	Id	Title	Kind	Camp	Treasure	Portrait	ClientOnly	CorpseIdx	NpcResType	ArmorType	HelmType	WeaponType	HorseType	RideHorse	StandFrame	StandFrame1	DeathFrame	WalkFrame	RunFrame	AttackFrame	ClassName	AIParam	SkillParam	PropParam	ScriptParam	WalkSpeed	RunSpeed	VisionRadius	ActiveRadius	ReviveFrame	DropRateFile	AIMaxTime	HeadPic	NoBoss	BloodType	LastAttackCalcType	AssignMode
Thiên Thiên	Du Long Bí Bảo_Đối thoại	3690	<color=green>Du Long Các-Tiểu Long Nữ<color>	3	5	2				enemy183	0	0	0	0	0	36	36	20	15	15	9	qianqian_dialog			intensity0	sc	15	15	400	700	540		18		1			
Thất Tịch Thủy Ngưu	Thất Tịch_Thất Tịch Thủy Ngưu	3691	<color=green>Quà tặng Thất Tịch<color>	3	5	2				critter010	0	0	0	0	0	36	36	20	15	15	9				intensity0	sc	15	15	400	700	540		18		1			
Hạo Vũ Công Chúa	Thất Tịch_Hạo Vũ Công Chúa	3692	<color=pink>Võ lâm đệ nhất mỹ nữ<color>	3	5	2				enemy188	0	0	0	0	0	36	36	20	15	15	9				intensity0	sc	15	15	400	700	540		18		1			
Tĩnh Ca Ca	Mặt nạ_Tĩnh Ca Ca	3693		3	5	2				enemy186	0	0	0	0	0	36	36	20	15	15	9				intensity0	sc	15	15	400	700	540		18		1			
Dung Muội Muội	Mặt nạ_Dung Muội Muội	3694		3	5	2				enemy187	0	0	0	0	0	36	36	20	15	15	9				intensity0	sc	15	15	400	700	540		18		1			
Báo Danh (quy mô nhỏ)	Quan Đại Hội Võ Lâm	3695		3	5	2				passerby084	0	0	0	0	0	36	36	20	11	10	27	Wldh_guanyuan1		sk	intensity0	sc	6	6	400	700	540		18		1			
Quan Hội Trường Võ Lâm	Quan Đại Hội Võ Lâm	3696		3	5	2				passerby016	0	0	0	0	0	36	36	20	11	10	27	Wldh_guanyuan2		sk	intensity0	sc	6	6	400	700	540		18		1			
Quan Khu Chuẩn Bị	Quan Đại Hội Võ Lâm	3697		3	5	2				passerby016	0	0	0	0	0	36	36	20	11	10	27	Wldh_guanyuan3		sk	intensity0	sc	6	6	400	700	540		18		1			
Xa Phu	Xa Phu (liên server)	3698		3	5	2				passerby009	0	0	0	0	0	36	36	20	11	10	27	globalserver_chefu		sk	intensity0	sc	6	6	400	700	540		18		1			
Mã Vân	Gia Tộc Chiêu Mộ Sứ_Tân Thủ Thôn	3699	<color=green>Gia Tộc Chiêu Mộ Sứ<color>	3	5	2				passerby037	0	0	0	0	0	36	36	20	11	10	27	jiazuzhaomushi		sk	intensity0	sc	6	6	400	700	540		18		1			
Xa Phu Đoàn Thể (quy mô lớn)	Xa Phu Đoàn Thể (quy mô lớn)	3700		3	5	2				passerby009	0	0	0	0	0	36	36	20	11	10	27	wldh_tuanti_chefu		sk	intensity0	sc	6	6	400	700	540		18		1			
Báo Danh Đoàn Thể (quy mô lớn)	Báo Danh Đoàn Thể (quy mô lớn)	3701		3	5	2				passerby089	0	0	0	0	0	36	36	20	11	10	27	wldh_tuanti_baomingguan		sk	intensity0	sc	6	6	400	700	540		18		1			
Báo Danh Võ Lâm	Báo Danh Võ Lâm	3702		3	5	2				passerby084	0	0	0	0	0	36	36	20	11	10	27	wldh_guanyuan_city		sk	intensity0	sc	6	6	400	700	540		18		1			
Tiếp Dẫn	Tiếp Dẫn	3703		3	5	2				passerby037	0	0	0	0	0	36	36	20	11	10	27	wldh_shiliangu1		sk	intensity0	sc	6	6	400	700	540		18		1			
Tiếp Dẫn	Tiếp Dẫn	3704		3	5	2				passerby037	0	0	0	0	0	36	36	20	11	10	27	wldh_shiliangu2		sk	intensity0	sc	6	6	400	700	540		18		1			
Thương Nhân Võ Lâm	Thương Nhân Võ Lâm	3705		3	5	2				passerby003	0	0	0	0	0	36	36	20	11	10	27	wldh_shanren		sk	intensity0	sc	6	6	400	700	540		18		1			
Mộ Binh Hiệu Úy	Mộ Binh Hiệu Úy	3706		3	5	2				passerby012	0	0	0	0	0	36	36	20	11	10	27	wldh_tuanti_zhunbeiguan		sk	intensity0	sc	6	6	400	700	540		18		1			
Thiềm Cung Thỏ Ngọc	Tết Trung Thu	3707	<color=green>Bụng kêu đói<color>	0	5	2				ani003	0	0	0	0	0	36	36	20	11	10	27		noaction	sk	moonrabbit	sc	12	12	400	700	540		18		1			
Ném tuyết dùng npc không thể bị người khác tấn công	Ném tuyết_npc không thể bị tấn công	3708		4	5	1				passerby298	0	0	0	0	0	24	26	20	10	20	27	animal	noaction	noskill	snowballtusha	sc	6	6	250	700	540		18	ani001				
Quan Ghi Danh Mông Cổ Tây Hạ	Quan Ghi Danh Đại Hội Võ Lâm Mông Cổ Tây Hạ	3709		3	5	2				passerby089	0	0	0	0	0	36	36	20	11	10	27	wldh_songjin		sk	intensity0	sc	6	6	400	700	540		18		1			
Người tuyết Tiểu Bạch (nhỏ)	Người tuyết Tiểu Bạch Noel (nhỏ)	3710	<color=green>Chúc năm mới<color>	3	5	2				passerby271	0	0	0	0	0	36	36	20	11	10	27	snowman		sk	intensity0	sc	6	6	400	700	540		18		1			
Người tuyết (nhỏ)	Người tuyết Noel (nhỏ)	3711	<color=green>Chúc năm mới<color>	3	5	2				passerby272	0	0	0	0	0	36	36	20	11	10	27	snowman		sk	intensity0	sc	6	6	400	700	540		18		1			
Người tuyết	Người tuyết Noel	3712	<color=green>Quà năm mới<color>	3	5	2				passerby273	0	0	0	0	0	36	36	20	11	10	27	snowman		sk	intensity0	sc	6	6	400	700	540		18		1			
Người tuyết (lớn)	Người tuyết Noel (lớn)	3713	<color=green>Trời ban<color>	3	5	2				passerby274	0	0	0	0	0	36	36	20	11	10	27	snowman		sk	intensity0	sc	6	6	400	700	540		18		1			
Người tuyết (khổng lồ)	Người tuyết Noel (khổng lồ)	3714	<color=green>Kỳ tích<color>	3	5	2				passerby275	0	0	0	0	0	36	36	20	11	10	27	snowman		sk	intensity0	sc	6	6	400	700	540		18		1			
Người tuyết giống	Người tuyết giống_Nhận exp	3715	<color=green>Đừng xa quá<color>	3	5	2				passerby168	0	0	0	0	0	36	36	20	11	10	27			sk	intensity0	sc	6	6	400	700	540		18		1			
Bãi tuyết (nhỏ)	Bãi tuyết Noel (nhỏ)	3716	<color=green>Đắp người tuyết<color>	3	5	2				passerby276	0	0	0	0	0	36	36	20	11	10	27	snowball		sk	intensity0	sc	6	6	400	700	540		18		1			
Người tuyết Quả Quả	Rương người tuyết Noel	3717	<color=green>Món quà bất ngờ<color>	3	5	2				passerby170	0	0	0	0	0	36	36	20	11	10	27	snowchest		sk	intensity0	sc	6	6	400	700	540		18		1			
Quan ghi danh liên đấu liên server	Quan ghi danh liên đấu liên server	3718		3	5	2				passerby084	0	0	0	0	0	36	36	20	11	10	27	gbwlls_guanyuan1			intensity0													
Quan liên đấu liên server (cao)	Quan liên đấu liên server (cao)	3719		3	5	2				passerby084	0	0	0	0	0	36	36	20	11	10	27	gbwlls_guanyuan2			intensity0													
Liên đấu liên server hoàng kim	Liên đấu liên server hoàng kim	3720		3	5	2				passerby089	0	0	0	0	0	36	36	20	11	10	27	gbwlls_guanyuan3			intensity0													
Hoa đăng	Hoa đăng_Hoạt động Tết [Chưa sáng]	3721		3	5	2				passerby286	0	0	0	0	0	36	36	20	11	10	27	xinnian_huadeng		sk	intensity0	sc	6	6	400	700	540		18		1			
Hoa đăng	Hoa đăng_Hoạt động Tết [Sáng]	3722		3	5	2				passerby287	0	0	0	0	0	36	36	20	11	10	27	xinnian_huadeng		sk	intensity0	sc	6	6	400	700	540		18		1			
Cây cầu nguyện	Cây cầu nguyện_Hoạt động Tết	3723	<color=green>Ước nguyện tốt đẹp<color>	3	5	2				passerby288	0	0	0	0	0	36	36	20	11	10	27	xinnian_vowtree		sk	intensity0	sc	6	6	400	700	540		18		1			
Si Vưu (mặt nạ)	Si Vưu (mặt nạ)_Tết	3724		0	5	1				enemy192	0	0	0	0	0	24	26	20	10	20	9		noaction	noskill	intensity0	sc	15	15	400	700	540		18		1			
Tử Tô (mặt nạ)	Tử Tô (mặt nạ)_Tết	3725		0	5	1				enemy193	0	0	0	0	0	24	26	20	10	20	9		noaction	noskill	intensity0	sc	15	15	400	700	540		18		1			
Kim Long Lang Quân (mặt nạ)	Kim Long Lang Quân (mặt nạ)_Hoạt động Kim Bài Net	3726		0	5	1				enemy192	0	0	0	0	0	24	26	20	10	20	9		noaction	noskill	intensity0	sc	15	15	400	700	540		18		1			
Kim Ngọc Giai Nhân (mặt nạ)	Kim Ngọc Giai Nhân (mặt nạ)_Hoạt động Kim Bài Net	3727		0	5	1				enemy193	0	0	0	0	0	24	26	20	10	20	9		noaction	noskill	intensity0	sc	15	15	400	700	540		18		1			
La Bặc	La Bặc_Tiêu Dao Cốc 3	4000	<color=green>Giẫm đi nào!<color>	3	5	1				passerby267	0	0	0	0	0	24	26	20	10	20	27	xoyonpc_carrot	activenormal3	npc4001	intensity4	sc	12	12	400	700	540		18		1			
Giám Công	Giám Công_Phó bản 1	4001	<color=green>Ngưu Lan Trại<color>	0	5	1				enemy127	0	0	0	0	0	24	26	20	10	20	27		activenormal3	npc4001	intensity4	sc	12	12	400	700	540		18		1			
Thợ Cả	Thợ Cả_Phó bản 1	4002	<color=green>Ngưu Lan Trại<color>	0	5	1				boss028	0	0	0	0	0	24	26	20	10	20	27	caishiquboss	activeboss	singleskillblade	npc4002	\setting\boss\task80to90\4002.ini	18	18	400	700	54000000		18		1	3		
Thợ Đẽo Đá	Thợ Đẽo Đá_Phó bản 1	4003	<color=green>Ngưu Lan Trại<color>	0	5	1				enemy141	0	0	0	0	0	24	26	20	10	20	27		activeboss	singleskillblade	intensity4	\setting\boss\task80to90\4003.ini	12	12	400	700	540		18		1			
Thủ Lĩnh Giám Công	Thủ Lĩnh Giám Công_Phó bản 1	4004	<color=green>Ngưu Lan Trại<color>	0	5	1				boss017	0	0	0	0	0	24	26	20	10	20	27		activeboss	singleskillblade	npc4004	\setting\boss\task80to90\4004.ini	25	25	400	700	54000000		18		1	3		
Khổ Công	Khổ Công_Phó bản 1	4005	<color=green>Ngưu Lan Trại<color>	0	5	1				enemy118	0	0	0	0	0	24	26	20	10	20	27		passivenormal2	npc4005	intensity2	sc	12	12	400	700	540		18		1			
Thủ Lĩnh Lâu La	Thủ Lĩnh Lâu La_Phó bản 1	4006	<color=green>Ngưu Lan Trại<color>	0	5	1				boss027	0	0	0	0	0	24	26	20	10	20	27	famuquboss	activeboss	singleskillblade	npc4006	\setting\boss\task80to90\4006.ini	25	25	400	700	540		18		1	3		
Ma Âm Cổ	Ma Âm Cổ_Ngưu Lan Trại	4007	<color=green>Ngưu Lan Trại<color>	0	5	1				enemy134	0	0	0	0	0	24	26	20	10	20	27		activenormal2ex	npc4007	intensity4	sc	12	12	400	700	540		18		1			
Chó Sói	Chó Sói_Phó bản 1	4008		0	5	1				ani012	0	0	0	0	0	24	26	20	10	20	27		activenormal2ex	npc4008	intensity4	sc	12	12	400	700	540		18		1			
Thợ Săn Dã Nhân	Thợ Săn Dã Nhân_Phó bản 1	4009	<color=green>Man Chướng Sơn<color>	0	5	1				enemy108	0	0	0	0	0	24	26	20	10	20	18		activenormal	npc4009	intensity5	sc	7	7	400	300	540		18		1			
Thuyền Phu	Thuyền Phu_Phó bản 1	4010	<color=green>Truyền Tống Quân Doanh<color>	3	5	2				critter042a	0	0	0	0	0	24	26	20	24	26	27	instcingoutsender		sk	pp	sc	7	7	400	700	510		18		1			
Dụng cụ cắt đá	Dụng cụ cắt đá_Phó bản 1	4011		3	5	2				passerby197	0	0	0	0	0	24	26	20	24	26	27	caishiqudoorsill		sk	pp	sc	7	7	400	700	510		18		1			
Thuyền cũ	Thuyền cũ_Phó bản 1	4012		3	5	2				passerby194	0	0	0	0	0	24	26	20	24	26	27	caikuangqudoorsill		sk	pp	sc	7	7	400	700	510		18		1			
Dây thừng	Dây thừng_Phó bản 1	4013		3	5	2				passerby188	0	0	0	0	0	24	26	20	24	26	27	funiushan_caikuangqu_masheng		sk	pp	sc	7	7	400	700	510		18		1			
Tấm gỗ	Tấm gỗ__Phó bản 1	4014		3	5	2				passerby189	0	0	0	0	0	24	26	20	24	26	27	funiushan_caikuangqu_mubang		sk	pp	sc	7	7	400	700	510		18		1			
Cửa ngục	Cửa ngục_Trái Khoáng Đạo	4015		3	5	2				passerby196	0	0	0	0	0	24	26	20	24	26	27			sk	pp	sc	7	7	400	700	510		18		1			
Cửa ngục	Cửa ngục_Phải Khoáng Đạo	4016		3	5	2				passerby192	0	0	0	0	0	24	26	20	24	26	27			sk	pp	sc	7	7	400	700	510		18		1			
Cửa ngục	Cửa ngục_Ngưu Lan Trại	4017		3	5	2				passerby196	0	0	0	0	0	24	26	20	24	26	27			sk	pp	sc	7	7	400	700	510		18		1			
Hỏa Nham Xà	Hỏa Nham Xà_Phó bản 1	4018		0	5	1				ani017	0	0	0	0	0	24	26	20	10	20	27		activenormal	singleskillblade	intensity4	sc	6	6	400	700	90		18		1			
Cơ quan	Cơ quan_Phó bản 1	4019		3	5	2				passerby195	0	0	0	0	0	24	26	20	24	26	27	funiushan_control		sk	pp	sc	7	7	400	700	510		18		1			
Cơ quan	Cơ quan_Phó bản 2	4020		3	5	2				passerby193	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18		1			
Ám Tiêu	Ám Tiêu_Phó bản 	4021		0	5	1				passerby173	0	0	0	0	0	24	26	20	10	20	27		activenormal2ex	noskill	npc2773	sc	0	0	400	700	540		18		1			
Cơ quan	Cơ quan1A_Phó bản 1	4022		3	5	2				passerby163	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18		1			
Cây phong	Cây Phong_Phó bản 1	4023		3	5	2				passerby198	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18		1			
Dương Kiến	Dương Kiến_Phó bản 1	4024	<color=green>Trinh sát<color>	3	5	2				passerby071	0	0	0	0	0	24	26	20	24	26	27	yangjian		sk	pp	sc	7	7	400	700	510		18		1			
La Ẩn	La Ẩn_Phó bản 1	4025	<color=green>Trinh sát<color>	3	5	2				passerby071	0	0	0	0	0	24	26	20	24	26	27	luoyin		sk	pp	sc	7	7	400	700	510		18		1			
Vân Phong	Vân Phượng_Phó bản 1	4026	<color=green>Trinh sát<color>	3	5	2				passerby071	0	0	0	0	0	24	26	20	24	26	27	yunfeng		sk	pp	sc	7	7	400	700	510		18		1			
Cung Viên	Cung Viên_Phó bản 1	4027	<color=green>Trinh sát<color>	3	5	2				passerby071	0	0	0	0	0	24	26	20	24	26	27	gongyuan		sk	pp	sc	7	7	400	700	510		18		1			
Phác Tán	Phác Tán_Phó bản 1	4028	<color=green>Trinh sát<color>	3	5	2				passerby071	0	0	0	0	0	24	26	20	24	26	27	pusan		sk	pp	sc	7	7	400	700	510		18		1			
Chu Vân Phong	Chu Vân Phong_Phó bản 1	4029	<color=green>Trinh sát<color>	3	5	2				passerby071	0	0	0	0	0	24	26	20	24	26	27	zhouyunfeng		sk	pp	sc	7	7	400	700	510		18		1			
Hồ Gia	Hồ Gia_Phó bản 1	4030	<color=green>Hiệu úy<color>	3	5	2				enemy158	0	0	0	0	0	24	26	20	24	26	27	hujia		sk	pp	sc	7	7	400	700	510		18		1			
Dịch Phàm	Dị Phàm_Quân doanh	4031	<color=green>Dị Cơ Linh<color>	3	5	2				critter092	0	0	0	0	0	24	26	20	24	26	27	yifan		sk	pp	sc	7	7	400	700	510		18		1			
Dịch Châu	Dị Châu_Quân doanh	4032	<color=green>Tiểu Thần Đồng<color>	3	5	2				critter090	0	0	0	0	0	24	26	20	24	26	27	yizhou		sk	pp	sc	7	7	400	700	510		18		1			
Thiên Cơ Tử	Thiên Cơ Tử_Quân doanh	4033	<color=green>Cơ Quan Đại Sư<color>	3	5	2				passerby066	0	0	0	0	0	24	26	20	24	26	27	jiguandashi		sk	pp	sc	7	7	400	700	510		18		1			
Chung Kỳ	Chung Kỳ_Quân doanh	4034	<color=green>Trinh sát<color>	3	5	2				passerby071	0	0	0	0	0	24	26	20	24	26	27	zhongqi		sk	pp	sc	7	7	400	700	510		18		1			
Ngu Hiếu	Ngu Hiếu_Quân doanh	4035	<color=green>Phó Tướng Bắc Doanh<color>	3	5	2				enemy158	0	0	0	0	0	24	26	20	24	26	27	yuxiao		sk	pp	sc	7	7	400	700	510		18		1			
Thương Kiến Sơ	Thương Kiến Sơ_Quân doanh	4036	<color=green>Nghệ nhân mắc nạn<color>	3	5	2				critter082	0	0	0	0	0	24	26	20	24	26	27	shangjianchu		sk	pp	sc	7	7	400	700	510		18		1			
Từ Tường Nga	Từ Tường Nga_Quân doanh	4037	<color=green>Quan Quân Nhu<color>	3	5	2				passerby060	0	0	0	0	0	24	26	20	24	26	27	xuxiange		sk	pp	sc	7	7	400	700	510		18		1			
Trịnh Bát Cô	Trịnh Bát Cô_Quân doanh	4038	<color=green> Quan Truyền Tống Phó Bản<color>	3	5	2				enemy147	0	0	0	0	0	24	26	20	24	26	27	fbchuansong		sk	pp	sc	7	7	400	700	510		18		1			
Dương Cảnh	Vương Cảnh_Quân doanh	4039	<color=green> Quan Truyền Tống Phó Bản<color>	3	5	2				enemy084	0	0	0	0	0	24	26	20	24	26	27	fbchuansong		sk	pp	sc	7	7	400	700	510		18		1			
Ngụy Kỳ Phong	Ngụy Kỳ Phong_Quân doanh	4040	<color=green> Quan Truyền Tống Phó Bản<color>	3	5	2				enemy084	0	0	0	0	0	24	26	20	24	26	27	fbchuansong		sk	pp	sc	7	7	400	700	510		18		1			
Lư Tất Khắc	Lư Tất Khắc_Quân doanh	4041	<color=green>Đại Tướng Quân<color>	3	5	2				enemy085	0	0	0	0	0	24	26	20	24	26	27	lubike		sk	pp	sc	7	7	400	700	510		18		1			
Vương Thương Ân	Vương Thương Ân_Tân Thủ Thôn	4042	<color=green>Truyền Tống Quân Doanh<color>	3	5	2				enemy158	0	0	0	0	0	24	26	20	24	26	27	junyingchuansong		sk	pp	sc	7	7	400	700	510		18		1			
Lộ Lộ Thông	Lộ Lộ Thông_Phó bản 1	4043	<color=green>Hướng dẫn đường tắt<color>	3	5	2				passerby050	0	0	0	0	0	24	26	20	24	26	27	jiejing		sk	pp	sc	7	7	400	700	510		18		1			
Mộc Huyền	Truyền Tống Quân Doanh_Phó bản 1	4044	<color=green>Truyền Tống Quân Doanh<color>	3	5	2				passerby112	0	0	0	0	0	24	26	20	24	26	27	instcingoutsender		sk	pp	sc	7	7	400	700	510		18		1			
Nhà Nông	Nhà Nông	4045		3	5	2				critter050	0	0	0	0	0	24	26	20	24	26	27	nonghu		sk	pp	sc	7	7	400	700	510		18		1			
Nông Phụ	Nông Phụ	4046		3	5	2				critter051	0	0	0	0	0	24	26	20	24	26	27	nongfu		sk	pp	sc	7	7	400	700	510		18		1			
Nghĩa Quân Tinh Nhuệ	Nghĩa Quân Tinh Nhuệ	4047	<color=green>Nam Doanh<color>	3	5	2				enemy082	0	0	0	0	0	24	26	20	24	26	27	yijunjingrui		sk	pp	sc	7	7	400	700	510		18		1			
Nghĩa Quân Tiêu Binh	Nghĩa Quân Tiêu Binh	4048	<color=green>Nam Doanh<color>	3	5	2				enemy083	0	0	0	0	0	24	26	20	24	26	27	yijunshaobing		sk	pp	sc	7	7	400	700	510		18		1			
Đại Thông Thiền Sư	Đại Thông Thiền Sư	4049		3	5	2				passerby043	0	0	0	0	0	24	26	20	24	26	27	datongchanshi		sk	pp	sc	7	7	400	700	510		18		1			
Giới Không	Giới Không	4050		3	5	2				critter075b	0	0	0	0	0	24	26	20	24	26	27	jiekong		sk	pp	sc	7	7	400	700	510		18		1			
Giới Vọng	Giới Vọng	4051		3	5	2				critter076	0	0	0	0	0	24	26	20	24	26	27	jiewang		sk	pp	sc	7	7	400	700	510		18		1			
Quy Ngô	Quy Ngô	4052	<color=green>Trang Chủ<color>	3	5	2				passerby066	0	0	0	0	0	24	26	20	24	26	27	guiwu		sk	pp	sc	7	7	400	700	510		18		1			
Hộ Vệ	Hộ Vệ	4053	<color=green>Bắc Doanh<color>	3	5	2				passerby070	0	0	0	0	0	24	26	20	24	26	27	huwei		sk	pp	sc	7	7	400	700	510		18		1			
Tú Cô	Tú Cô	4054		3	5	2				critter058b	0	0	0	0	0	24	26	20	24	26	27	xiugu		sk	pp	sc	7	7	400	700	510		18		1			
A Xuân Tẩu	A Xuân Tẩu	4055		3	5	2				critter056a	0	0	0	0	0	24	26	20	24	26	27	achunsao		sk	pp	sc	7	7	400	700	510		18		1			
Bát Thúc Công	Bát Thúc Công	4056		3	5	2				critter042b	0	0	0	0	0	24	26	20	24	26	27	bashugong		sk	pp	sc	7	7	400	700	510		18		1			
Phòng Thiếu Long	Phòng Thiếu Long	4057	<color=green>Trang Chủ<color>	3	5	2				passerby049	0	0	0	0	0	24	26	20	24	26	27	fangshaolong		sk	pp	sc	7	7	400	700	510		18		1			
Thợ Cơ Quan	Thợ Cơ Quan	4058		3	5	2				critter073a	0	0	0	0	0	24	26	20	24	26	27	jiguanqiaojiang		sk	pp	sc	7	7	400	700	510		18		1			
Thuyền cũ	Thuyền cũ_Phó bản 2	4059		3	5	2				passerby194	0	0	0	0	0	24	26	20	24	26	27	send2caikuangqu		sk	pp	sc	7	7	400	700	510		18		1			
Hộ Viện	Hộ Viện_Phục Ngưu Sơn Trang	4060	<color=green>Phục Ngưu Sơn Trang<color>	3	5	2				passerby071	0	0	0	0	0	24	26	20	24	26	27	huyuan		sk	pp	sc	7	7	400	700	510		18		1			
Tân Binh	Tân Binh_Quân doanh	4061	<color=green>Nam Doanh<color>	3	5	2				enemy082	0	0	0	0	0	24	26	20	24	26	27	xinbing		sk	pp	sc	7	7	400	700	510		18		1			
Tô Nam	Tô Nam	4062	<color=green>Trinh sát<color>	3	5	2				enemy082	0	0	0	0	0	24	26	20	24	26	27	sunan		sk	pp	sc	7	7	400	700	510		18		1			
Ngụy Tiến Đức	Ngụy Tiến Đức	4063	<color=green>Trinh sát<color>	3	5	2				enemy082	0	0	0	0	0	24	26	20	24	26	27	weijinde		sk	pp	sc	7	7	400	700	510		18		1			
Dư Anh Nam	Dư Anh Nam	4064	<color=green>Trinh sát<color>	3	5	2				enemy082	0	0	0	0	0	24	26	20	24	26	27	yuyingnan		sk	pp	sc	7	7	400	700	510		18		1			
Hồng Hỉ	Hồng Hỉ	4065	<color=green>Trinh sát<color>	3	5	2				enemy082	0	0	0	0	0	24	26	20	24	26	27	hongxi		sk	pp	sc	7	7	400	700	510		18		1			
Nguyễn Chinh	Nguyễn Chinh	4066	<color=green>Trinh sát<color>	3	5	2				enemy082	0	0	0	0	0	24	26	20	24	26	27	ruanzheng		sk	pp	sc	7	7	400	700	510		18		1			
Chu Học Tuệ	Chu Học Tuệ	4067	<color=green>Trinh sát<color>	3	5	2				enemy082	0	0	0	0	0	24	26	20	24	26	27	zhouxuehui		sk	pp	sc	7	7	400	700	510		18		1			
Vương Nhân Hổ	Vương Nhân Hổ	4068	<color=green>Trinh sát<color>	3	5	2				enemy082	0	0	0	0	0	24	26	20	24	26	27	wangrenhu		sk	pp	sc	7	7	400	700	510		18		1			
Triệu Lâm	Triệu Lâm	4069	<color=green>Trinh sát<color>	3	5	2				enemy082	0	0	0	0	0	24	26	20	24	26	27	zhaolin		sk	pp	sc	7	7	400	700	510		18		1			
Chu Đồng	Chu Đồng	4070	<color=green>Trinh sát<color>	3	5	2				enemy082	0	0	0	0	0	24	26	20	24	26	27	zhutong		sk	pp	sc	7	7	400	700	510		18		1			
Đinh Thiều	Đinh Thiều	4071	<color=green>Trinh sát<color>	3	5	2				enemy082	0	0	0	0	0	24	26	20	24	26	27	dingshao		sk	pp	sc	7	7	400	700	510		18		1			
Lâm Vũ	Lâm Vũ	4072	<color=green>Trinh sát<color>	3	5	2				enemy082	0	0	0	0	0	24	26	20	24	26	27	linyu		sk	pp	sc	7	7	400	700	510		18		1			
Lữ Tổ Nam	Lữ Tổ Nam	4073	<color=green>Trinh sát<color>	3	5	2				enemy082	0	0	0	0	0	24	26	20	24	26	27	lvzunan		sk	pp	sc	7	7	400	700	510		18		1			
Tuyết Hồn Châu	Phó Bản_Tuyết Hồn Châu	4074		0	5	1				passerby191	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	noaction	noskill	cangbaotuboss2736	sc	6	6	560	700	510		9	\image\item\other\sculpt\enemy002.spr	1			
Tiên Nhũ Linh Thạch	Phó Bản_Tiên Nhũ Linh Thạch	4075		0	5	1				passerby190	0	0	0	0	0	24	26	20	10	20	27	withprocesstagnpc	noaction	noskill	cangbaotuboss2736	sc	6	6	560	700	510		9	\image\item\other\sculpt\enemy002.spr	1			
Chi Lan	Chi Lan_Phó bản 1	4076		3	5	2				passerby168	0	0	0	0	0	24	26	20	24	26	27	withprocesstagnpc		sk	pp	sc	7	7	400	700	510		18		1			
Vân Đại Đao	Vân Đại Đao	4077	<color=green>Khoái Đao Môn<color>	3	5	2				passerby050	0	0	0	0	0	36	36	20	11	10	27	yundadao		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\passerby071.spr	1			
Vân Nhị Đao	Vân Nhị Đao	4078	<color=green>Khoái Đao Môn<color>	3	5	2				passerby050	0	0	0	0	0	36	36	20	11	10	27	yunerdao		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\passerby071.spr	1			
Vân Tam Đao	Vân Tam Đao	4079	<color=green>Khoái Đao Môn<color>	3	5	2				passerby050	0	0	0	0	0	36	36	20	11	10	27	yunsandao		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\passerby071.spr	1			
Vân Tứ Đao	Vân Tứ Đao	4080	<color=green>Khoái Đao Môn<color>	3	5	2				passerby050	0	0	0	0	0	36	36	20	11	10	27	yunsidao		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\passerby071.spr	1			
Vân Ngũ Đao	Vân Ngũ Đao	4081	<color=green>Khoái Đao Môn<color>	3	5	2				passerby050	0	0	0	0	0	36	36	20	11	10	27	yunwudao		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\passerby071.spr	1			
Vân Lục Đao	Vân Lục Đao	4082	<color=green>Khoái Đao Môn<color>	3	5	2				passerby050	0	0	0	0	0	36	36	20	11	10	27	yunliudao		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\passerby071.spr	1			
Vân Thất Đao	Vân Thất Đao	4083	<color=green>Khoái Đao Môn<color>	3	5	2				passerby050	0	0	0	0	0	36	36	20	11	10	27	yunqidao		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\passerby071.spr	1			
Vân Tiểu Đao	Vân Tiểu Đao	4084	<color=green>Khoái Đao Môn<color>	3	5	2				passerby050	0	0	0	0	0	36	36	20	11	10	27	yunxiaodao		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\passerby071.spr	1			
Tiền Lai	Tiền Lai	4085	<color=green>Tiêu Binh<color>	3	5	2				passerby074	0	0	0	0	0	36	36	20	11	10	27	qianlai		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\passerby071.spr	1			
Chu Do Mộ	Chu Do Mộ	4086	<color=green>Tiêu Binh<color>	3	5	2				passerby074	0	0	0	0	0	36	36	20	11	10	27	zhuyoumu		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\passerby071.spr	1			
Lăng Hỗn	Lăng Hỗn	4087	<color=green>Tiêu Binh<color>	3	5	2				passerby074	0	0	0	0	0	36	36	20	11	10	27	linghun		sk	pp	sc	6	6	400	700	510		18	\image\item\other\sculpt\passerby071.spr	1			
