MissileId	MissileName	MoveKind	NegativeDirection	PenetrateBarrier	ColFollowTarget	MissileHeight	CollidRange	RangeType	DmgRange	CanRepeatDamage	DmgInterval	LifeTime	Speed	Zspeed	Zacc	LoopPlay	SubLoop	SubStart	SubStop	ColVanish	AutoExplode	MissRate	MultiShow	Param1	Param2	Param3	HurtRandX	HurtRandY	BlurMaxNum	BlurDistance	BlurAlphaAttenuateP	HideWait2FlyEffect	UseNpcBlur1	NpcBlurAnimal1	AnimalStartAlpha1	AnimalChangeAlpha1	AnimFile1	SndFile1	UseNpcBlur2	NpcBlurAnimal2	AnimalStartAlpha2	AnimalChangeAlpha2	AnimFile2	SndFile2	UseNpcBlur3	NpcBlurAnimal3	AnimalStartAlpha3	AnimalChangeAlpha3	AnimFile3	SndFile3	UseNpcBlur4	NpcBlurAnimal4	AnimalStartAlpha4	AnimalChangeAlpha4	AnimFile4	SndFile4	AnimFileB1	SndFileB1	AnimFileB2	SndFileB2	AnimFileB3	SndFileB3	AnimFileB4	SndFileB4	RedLum	GreenLum	BlueLum	LightRadius
693	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\hhyy.spr																						255	255	255	0
694	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\jxry.spr																						255	255	255	0
695	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\jtyn.spr																						255	255	255	0
696	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\xqxa.spr																						255	255	255	0
697	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\yjtx.spr																						255	255	255	0
698	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\zsgz.spr																						255	255	255	0
699	昆少占位	0			0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\qnjgt.spr																						255	255	255	0
700	昆少占位	0			0	100	0	0	0	0	0	87	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\jiehun\axs.spr																						255	255	255	0
701	天火焚化	0			0	10	3	0	3	1	9	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\tianren\tr_50_tsth_d1.spr																						255	255	255	0
702	火焰螺旋_子	1			1	10	1	0	1	0	0	30	16	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\public\maogou_c.spr												\image\effect\fightskill\kunlun\kl_90_axxf_d.spr										255	255	255	0
703	boss释放免疫状态区域	0			1	11	7	0	7	1	9	144	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\other\state_boss.spr																						255	255	255	0
704	红莲爆炎刀地面伤害子弹	0			0	10	3	0	3	1	9	108	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tianren\tr_50_tsth_d1.spr	\audio\fightskill\tianren\tr_tsth_f.wav					\image\effect\fightskill\tianren\tr_50_tsth_d2.spr	\audio\fightskill\tianren\tr_tsth_v.wav						\audio\fightskill\tianren\tr_tsth_c.wav									255	255	255	0
705	红莲爆炎刀跟随自身隐形伤害子弹	0			0	10	3	0	3	0	1	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																																					255	255	255	0
706	boss释放免疫状态	0			0	11	7	0	7	1	9	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																																					255	255	255	0
707	boss落英缤纷	0			0	11	1	0	1	0	1	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\cuiyan\cy_30_xy_a.spr																						255	255	255	0
708	boss落英缤纷伤害子弹	0			0	11	4	0	4	0	18	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tianren\tr_50_tsth_d1.spr																						255	255	255	0
709	boss孔雀噬心跟随目标	0			0	11	1	0	1	0	361	360	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																																					255	255	255	0
710	boss孔雀噬心_群伤	0			0	11	9	0	9	0	10	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\wudu\wu_50_wgzq_d.spr																						255	255	255	0
711	boss风卷云残隐形子弹	1			0	11	1	0	1	0	21	20	36	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																																					255	255	255	0
712	boss风卷云残伤害子弹	0			0	11	3	0	3	0	18	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tianren\tr_50_tsth_d1.spr																						255	255	255	0
713	boss风卷云残隐形子弹	1			0	11	1	0	1	0	13	12	36	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																																					255	255	255	0
714	boss召唤雪人	0			0	11	1	0	1	0	46	45	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\feature\npc\passerby\passerby271\passerby271_st02.spr						\image\effect\fightskill\daliduanshi\ds_10_szdx_d.spr																255	255	255	0
715	boss山洪暴发	0			0	11	1	0	1	0	18	108	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\cuiyan\cy_50_bhcs_a.spr																						255	255	255	0
716	boss山洪暴发	1			0	11	1	0	1	0	9	30	25	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\cuiyan\cy_50_bhcs_c.spr																						255	255	255	0
717	蓝色箭头_地表	0			0	10	1	0	1	0	0	54	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\xoyo_jiantou5_a.spr																						255	255	255	0
718	boss激流子	0			0	10	3	0	3	0	9	72	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\daliduanshi\ds_30_bmsg_b.spr						\image\effect\fightskill\emei\em_50_jyfg_d2.spr																255	255	255	0
719	boss激流伤害飞行子弹	1			0	10	2	0	2	0	9	10	20	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\daliduanshi\ds_100_xbjj_c.spr						\image\effect\fightskill\emei\em_50_jyfg_d2.spr																255	255	255	0
720	boss神农2级隐形子弹	0			0	10	35	0	35	1	7	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\mingjiao\mj_70_qkdny_d.spr																						255	255	255	0
721	boss召唤雪人冰冻	0			1	10	7	0	7	0	46	45	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																																					255	255	255	0
722	boss群体伤害	0			1	10	35	0	35	0	10	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\public\rage_gold_c.spr																						255	255	255	0
723	boss大地猛击	0			0	10	1	0	1	0	55	54	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\rage_earth_a.spr																						255	255	255	0
724	boss凶猛打击释放子弹	0			0	10	1	0	1	0	91	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tianren\tr_50_lhqt_a.spr																						255	255	255	0
725	boss凶猛打击命中特效子弹	0			0	10	1	0	1	0	6	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\kunlun\kl_70_dgxf_a.spr																						255	255	255	0
726	boss旋风斩	3			0	10	6	0	6	0	9	162	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\kunlun\kl_10_hff_c.spr																						255	255	255	0
727	boss旋风斩伤害子弹	0			0	10	3	0	3	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\kunlun\kl_10_hff_c.spr																						255	255	255	0
728	boss毒液播撒伤害子弹	0			0	11	3	0	3	0	9	90	0	0	0	1	0	0	0	0	0	0	1	0	0	0	50	50															\image\effect\fightskill\tangmen\tm_100_mhz_b.spr																\image\effect\fightskill\tangmen\tm_30_cds_b.spr						255	255	255	0
729	boss毒液播撒伤害子弹2	0			0	11	3	0	3	0	9	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tangmen\tm_110_qjsg_b.spr																						255	255	255	0
730	boss无影毒	0			1	10	35	0	35	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50																																					255	255	255	0
731	boss控尸术跟踪子弹	5			0	10	3	0	6	0	271	270	15	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\mingjiao\mj_100_hpfy_c.spr												\image\effect\fightskill\mingjiao\mj_90_lts_d.spr										255	255	255	0
732	boss以毒攻毒地面子弹	0			0	10	4	0	4	0	91	90	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\tangmen\tm_110_qjsg_b.spr																						255	255	255	0
733	boss碰撞子弹	0			0	10	25	0	25	1	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tangmen\tm_100_cyj_d.spr																						255	255	255	0
734	boss消失子弹	0			0	10	8	0	8	1	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\mingjiao\mj_90_shly_a.spr																						255	255	255	0
735	boss火焰山子弹	0			0	10	3	0	3	0	9	108	0	0	0	1	0	0	0	0	0	0	1	0	0	0	50	50															\image\effect\fightskill\tianren\tr_10_cyrx_a.spr																\image\effect\fightskill\tianren\tr_10_cyrx_d.spr						255	255	255	0
736	boss神圣之链子弹	0			0	10	1	0	1	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tianren\tr_50_lhqt_a.spr																						255	255	255	0
737	boss伸缩自如的爱	1			0	10	2	0	2	0	19	18	36	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50																					\image\effect\fightskill\cuiyan\cy_10_fhxy_a.spr																255	255	255	0
738	boss重力炸弹	0			0	10	1	0	1	0	33	32	0	0	0	1	0	0	0	0	1	0	0	0	0	0	50	50															\image\effect\fightskill\npc\junying__BOSS_3.spr						\image\effect\fightskill\wudu\wu_50_wgzq_a.spr																255	255	255	0
739	boss重力漩涡	0			0	10	9	0	9	0	36	181	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\junying__BOSS_4.spr																						255	255	255	0
740	boss重力打击	0			0	10	1	0	1	0	55	54	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tianren\tr_10_tzly_a.spr																						255	255	255	0
741	boss重力打击_伤害子弹	0			0	10	1	0	1	0	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\gaibang\gb_50_klyh_d.spr																						255	255	255	0
742	boss重力吸附	0			0	10	32	0	32	0	10	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																																					255	255	255	0
743	boss重力炸弹_伤害	0			0	10	9	0	9	0	4	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	50	50																																					255	255	255	0
744	boss重力释放	0			0	10	15	0	15	0	10	9	0	0	0	1	0	0	0	0	1	0	0	0	0	0	50	50															\image\effect\fightskill\wudang\wd_10_jfjt_d.spr																						255	255	255	0
745	boss抽体力	0			0	10	20	0	20	0	18	10800	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																																					255	255	255	0
746	boss枯萎	0			0	10	50	0	50	0	10	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\mingjiao\mj_10_kts_a.spr																						255	255	255	0
747	boss沉鱼落雁	0			1	10	5	0	5	0	10	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																																					255	255	255	0
748	boss神农3级	0			0	10	25	0	25	0	10	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\mingjiao\mj_30_mqpz_a.spr																						255	255	255	0
749	boss神农1级	0			0	10	5	0	5	0	9	180	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\mingjiao\mj_10_kts_a.spr												\image\effect\fightskill\wudu\wu_110_zhqm_d.spr										255	255	255	0
750	boss神农1级_伤害子弹	0			0	10	6	0	6	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																																					255	255	255	0
751	boss旋风斩伤害子弹	1			0	10	3	0	3	0	19	18	36	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\kunlun\kl_10_hff_c.spr																						255	255	255	0
752	天仙舞雪	1			1	10	26	0	26	0	0	13	40	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\public\tianxianwuxue_c.spr												\image\effect\fightskill\public\rengxueqiu_d.spr										255	255	255	0
753	裂地斩隐形子弹	0			0	11	2	0	2	0	11	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																																					255	255	255	0
754	boss愿君多采撷子	0			1	10	3	0	3	1	10	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\gaibang\gb_10_jrss_a.spr																						255	255	255	0
755	boss慈航普度跟随自身子弹	0			1	10	1	0	1	0	0	10800	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																																					255	255	255	0
756	boss慈航普度效果子弹	0			1	10	10	0	10	0	37	36	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																											\image\effect\fightskill\emei\em_30_chpd_c.spr	\audio\fightskill\emei\em_chpd_c.wav									255	255	255	0
757	boss全屏秒杀	0			1	10	17	0	17	0	16	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\kunlun\kl_10_klzd_c.spr																						255	255	255	0
758	boss春来发几枝	0			1	10	6	0	6	1	18	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\wudu\wu_90_xyz_a.spr																						255	255	255	0
759	boss此物最相思_全屏子弹	0			1	10	11	0	11	0	6	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\wudu\wu_90_yfsg_a.spr																						255	255	255	0
760	boss闭月羞花_拉回	0			1	10	35	0	35	0	6	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\gaibang\gb_50_klyh_a.spr																						255	255	255	0
761	boss闭月羞花_眩晕	0			1	10	9	0	9	0	10	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																																					255	255	255	0
762	boss闭月羞花_伤害	0			1	10	9	0	9	0	18	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tianren\tr_110_fhwj_b.spr																						255	255	255	0
763	boss浮云退散	1			1	10	4	0	4	0	9	36	30	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\cuiyan\cy_110_smmf_d.spr																						255	255	255	0
764	四散人十字子	0			0	10	1	1	1	0	10	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\tangmen\tm_10_cyr_c.spr																						255	255	255	0
765	哑哑必杀	0			0	10	25	0	25	0	7	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\tianwang\tw_10_xyj_d.spr																						255	255	255	0
766	全屏伤害	0			0	10	1	0	1	1	19	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																																					255	255	255	0
767	重力打击第二式伤害	1			0	10	3	0	3	1	1	9	45	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\gaibang\gb_10_ymtb_c.spr																						255	255	255	0
768	点燃	0			0	10	3	0	3	1	91	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\xoyo_jiantou1.spr																						255	255	255	0
769	全屏伤害	0			0	10	5	0	5	1	9	90	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0															\image\effect\fightskill\wudu\wu_90_yfsg_a.spr																						255	255	255	0
770	绿色箭头_地表	0			0	10	1	0	1	0	0	32	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\npc\xoyo_jiantou4_b.spr																						255	255	255	0
771	点燃_爆炸	1			0	10	3	0	3	1	4	9	40	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\gaibang\gb_50_klyh_c.spr																						255	255	255	0
772	boss火扇	0			0	11	4	0	4	0	6	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tianren\tr_50_tsth_d1.spr																						255	255	255	0
773	boss火扇子	1			0	11	1	0	1	0	14	13	30	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																																					255	255	255	0
774	山洪2地面伤害子弹	1			0	10	3	0	3	1	6	26	40	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\cuiyan\cy_50_bhcs_c.spr																						255	255	255	0
775	山洪2圆形伤害子弹	1			0	10	3	0	3	1	9	19	40	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\emei\em_50_sxtg_c.spr																						255	255	255	0
776	神圣领域特效	0			0	11	0	0	0	0	541	540	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tianwang\tw_120_hxwj_c.spr																						255	255	255	0
777	神圣领域特效子	0			0	11	0	0	0	0	541	540	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\feature\npc\enemy\enemy034\enemy034_st02.spr																						255	255	255	0
778	终结领域	0			0	11	15	0	15	1	18	2160	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\tianwang\tw_120_hxwj_c.spr																						255	255	255	0
779	无痕	1			0	10	1	0	1	1	6	5	20	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\emei\em_110_jyfg_c2.spr																						255	255	255	0
780	无痕状态	0			0	10	2	0	2	1	91	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\xoyo_jiantou1_big.spr																						255	255	255	0
781	无影	1			0	10	3	0	3	1	37	36	40	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																																					255	255	255	0
782	无影火墙	0			0	10	3	0	3	1	55	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\emei\em_90_seqx_a.spr																						255	255	255	0
783	无影火墙伤害	0			0	10	3	0	3	1	181	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\cuiyan\cy_30_xy_b.spr																						255	255	255	0
784	无伤	0			0	10	1	0	1	1	6	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																																					255	255	255	0
785	四散人十字旋转	3			0	10	0	0	0	0	0	72	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																																					255	255	255	0
786	无踪伤害	0			0	10	1	0	1	1	6	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\cuiyan\cy_10_fhxy_d.spr																						255	255	255	0
787	重剑开天	1			0	10	3	0	3	1	10	41	10	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\shaolin\sl_10_fmdf_c.spr						\image\effect\fightskill\shaolin\sl_10_fmdf_d.spr																255	255	255	0
788	重剑开天子	0			0	10	6	0	6	1	9	19	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\kunlun\kl_90_xfslj_d.spr																						255	255	255	0
789	百草技能	0			1	10	5	0	5	0	46	45	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\junying__BOSS_7.spr																						255	255	255	0
790	黑洞伤害子弹	1			0	11	4	0	4	0	91	90	40	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																																					255	255	255	0
791	裂地斩子弹	0			0	11	7	0	7	0	10	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\mingjiao\mj_10_kts_a.spr																						255	255	255	0
792	天地无极	0			0	11	3	0	3	0	91	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\wudang\wd_120_wjgz_b.spr																						255	255	255	0
793	死亡一指	0			0	11	1	0	1	0	145	144	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\xoyo_jiantou3.spr																						255	255	255	0
794	死亡一指爆炸	0			0	11	5	0	5	0	10	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\shaolin\sl_10_lhq_d.spr																						255	255	255	0
795	boss兰露重特效	3			0	270	1	1	1	0	541	540	270	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50	15	60	4												\image\effect\fightskill\wudang\wd_10_jfjt_c.spr																						255	255	255	0
796	boss兰露重特效子	3			0	10	1	1	1	0	541	540	1	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																																					255	255	255	0
797	boss兰露重特效子子	0			0	10	3	0	3	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\wudang\wd_50_wwwj_c.spr																						255	255	255	0
798	霪雨霏霏	0			0	10	50	0	50	0	18	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																																					255	255	255	0
799	有益buff	0			0	10	3	0	3	0	541	540	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\npc_aura_l.spr																						255	255	255	0
800	有害buff	0			0	10	3	0	3	0	541	540	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\junying__BOSS_8.spr																						255	255	255	0
801	越南烟花_bnbl	0			0	10	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\fireworks\vn\bnbl.spr																						255	255	255	0
802	越南烟花_cygj	0			0	10	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\fireworks\vn\cygj.spr																						255	255	255	0
803	越南烟花_frdh	0			0	10	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\fireworks\vn\frdh.spr																						255	255	255	0
804	越南烟花_gxfc	0			0	10	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\fireworks\vn\gxfc.spr																						255	255	255	0
805	越南烟花_qccz	0			0	10	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\fireworks\vn\qccz.spr																						255	255	255	0
806	越南烟花_sbns	0			0	10	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\fireworks\vn\sbns.spr																						255	255	255	0
807	越南烟花_wsry	0			0	10	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\fireworks\vn\wsry.spr																						255	255	255	0
808	越南烟花_xfak	0			0	10	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\public\fireworks\vn\xfak.spr																						255	255	255	0
809	笑看风云	1			1	10	1	0	1	0	0	160	6	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\emei\em_50_sxtg_c.spr																						255	255	255	0
810	内力体力黑洞	0			1	11	7	0	7	1	9	360	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\npc\junying__BOSS_1.spr																						255	255	255	0
811	春_绿水	0			1	10	18	0	18	0	16	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\junying__BOSS_5.spr																						255	255	255	0
812	夏_黄水	0			1	10	18	0	18	0	16	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\junying__BOSS_6.spr																						255	255	255	0
813	秋_白水	0			1	10	18	0	18	0	16	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\junying__BOSS_7.spr																						255	255	255	0
814	冬_蓝水	0			1	10	18	0	18	0	16	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50															\image\effect\fightskill\npc\junying__BOSS_8.spr																						255	255	255	0
815	黄色箭头_头顶	0			0	10	1	0	1	0	0	32	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\npc\xoyo_jiantou1.spr																						255	255	255	0
816	黄色箭头_地表	0			0	10	1	0	1	0	0	32	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															\image\effect\fightskill\npc\xoyo_jiantou1_b.spr																						255	255	255	0
