SkillName	Property	SkillId	SkillType	SkillForm	StartPosition	Kind	SkillStyle	SkillGenus	ReplaceType	AppendDamageP	ShotNumber	FactionLimit	RouteLimit	SkillIcon	PreCastEffectId	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	StateTime	IsNoClearOnDeath	StateType	IsAura	LRSkill	NeedShadow	AttackRadius	IgnoreDistance	MslsGenerate	MslsGenerateData	ChildSkillId	ChildSkillLevel	ChildSkillNum	IsMissileSkill	CastActionId	EventSkillLevel	IsMelee	WaitTime	ClientOnly	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	IsDamage	TargetOnly	Relation	IsUseAR	StartSkillId	FlySkillId	FlyEventTime	CollidSkillId	VanishedSkillId	HitSkillId	ReqLevel	MaxLevel	WeaponLimit	HorseLimit	AngerLimit	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	ClassName	SkillDesc
Đao Độc 120_Tử_Tăng tấn công		1667	5	1	3						-1			\image\icon\fightskill\public\unopened.spr				487	0	0			0	2	1	800	0	0	0	604	-1	1	1	9	-1	0	0	0	0	0	0	0	1	0	0	enemy	0	1668	0	0	0	0	0	120	10	0	0	0	0	0		0					0	0	0	0	1	daodu120_child1	
Đao Độc 120_Tử_Trạng thái bản thân		1668	2								-1			\image\icon\fightskill\public\unopened.spr				0	0	0			0	2	1	800	0	0	0	0	-1	1	0	9	-1	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	120	10	0	1	0	0	0		0					0	0	0	0	1	daodu120_child2	
Ma Nhẫn 120_Tử		1669	5	3	1		atk_mag_far				-1			\image\icon\fightskill\tianren\yunlongji.spr				0	0	0			0	0	0	0	1	2	0	578	-1	5	1	9	-1	0	9	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4					0	0	0	4	1	moren120_child	
Đao Độc 120_Tử_Giảm tấn công		1670	5	1	3						-1			\image\icon\fightskill\public\unopened.spr				488	0	0			0	2	1	800	0	0	0	604	-1	1	1	9	-1	0	0	0	0	0	0	0	1	0	0	enemy	0	0	0	0	0	0	0	120	10	0	1	0	0	0		0					0	0	0	0	1	daodu120_child3	
Kiếm Tâm Thông Dụng		1671	5	0	3		buff_ally				-1			\image\icon\fightskill\public\unopened.spr				390	0	0			0	2	1	800	0	0	0	410	-1	1	1	9	-1	0	37	0	0	0	0	0	0	0	0	self	0	803	0	0	0	0	0	120	10	0	1	0	0	0		0				2	0	0	0	0	1	qiwu120_child	
Đao Thúy 120_Tử 1		1672	4	1	3						-1			\image\icon\fightskill\tianren\yunlongji.spr				0	0	0			0	0	0	0	0	0	0	146	-1	1	1	9	-1	0	0	0	0	0	0	0	1	0	0	self	0	0	0	0	1673	1648	0	0	0	0	0	0	0	0		0					0	5	0	0	1	empty	
Đao Thúy 120_Tử 2_Không trúng ẩn thân		1673	4	1	3						-1			\image\icon\fightskill\tianren\yunlongji.spr				0	0	0			0	0	0	0	0	0	0	146	-1	1	1	9	-1	0	0	0	0	0	0	0	1	0	0	selfnothide	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	daocui120_child2	
Đảo Hiệp Khách_Phản đòn		1674	3								-1			\image\icon\fightskill\tianren\yunlongji.spr				15	0	0			0	3	0	0	0	0	0	0	-1	0	0	9	-1	0	0	0	0	0	0	0	1	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	xiakedao_rebound	
Đảo Hiệp Khách_Đoạn hồn		1675	1	4	1						-1			\image\icon\fightskill\tianren\yunlongji.spr				0	0	0			0	0	0	400	0	1	14	1676	-1	1	0	5	0	0	0	0	0	0	0	0	1	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	32		0					0	1	0	0	1	empty	
Đảo Hiệp Khách_Đoạn Hồn Thích Tử		1676	5	0	1						-1							0	0	0			0	2	0	0	0	0	0	31	-1	1	1	9	0	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
npc tấn công khí xuyên tầm xa (Kim)		1677	5	0	1		atk_phy_far				2							0	0	0			0	0	0	520	0	0	0	819	-1	1	1	11	0	0	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	1	1	goldnormalattack	
npc tấn công khí xuyên tầm xa (Mộc)		1678	5	0	1		atk_phy_far				2							0	0	0			0	0	0	520	0	0	0	820	-1	1	1	11	0	0	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	2	1	woodnormalattack	
npc tấn công khí xuyên tầm xa (Thủy)		1679	5	0	1		atk_phy_far				2							0	0	0			0	0	0	520	0	0	0	821	-1	1	1	11	0	0	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	3	1	waternormalattack	
npc tấn công khí xuyên tầm xa (Hỏa)		1680	5	0	1		atk_phy_far				2							0	0	0			0	0	0	520	0	0	0	822	-1	1	1	11	0	0	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	4	1	firenormalattack	
npc tấn công khí xuyên tầm xa (Thổ)		1681	5	0	1		atk_phy_far				2							0	0	0			0	0	0	520	0	0	0	823	-1	1	1	11	0	0	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	5	1	earthnormalattack	
Đảo Hiệp Khách_Kim Chung bị động		1682	3								-1			\image\icon\fightskill\emei\fengshuangsuiying.spr				19	0	-1			0	3	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	xiakedao_recdmgdec	
Từ Hàng Phổ Độ_Phe ta	 Hỗ trợ Chủ động	1683	5	1	1						-1			\image\icon\fightskill\emei\cihangpudu.spr				0	0	0			0	2	0	520	0	0	0	824	-1	1	1	11	-1	0	0	0	0	0	180	0	0	0	0	allynoself	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	yelanguan_cihangpudu	
Đảo Hiệp Khách_Khu Độc Thuật	Hỗ trợ bị động	1684	3								-1			\image\icon\fightskill\wudu\chuanyipojia.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	xiakedao_zibao	Sinh lực còn 25% thì bản thân sẽ phóng thích sương độc trong phạm vi lớn
Đảo Hiệp Khách_Khu Độc Thuật Tử		1685	5	1	3		atk_ex											0	0	0			0	2	0	0	0	0	0	154	-1	1	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	1688	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	zibao_child	
Đảo Hiệp Khách_Tấn công đâm xuyên	Hỗ trợ bị động	1686	3								-1			\image\icon\fightskill\wudu\chuanyipojia.spr				0	0	0			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	xiakedao_dmgadd	
Đảo Hiệp Khách_Giảm sát thương		1687	2								-1			\image\icon\fightskill\tianren\yunlongji.spr				131	0	90			0	0	0	0	0	0	0	0	-1	0	0	9	-1	0	0	0	0	0	0	0	1	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	xiakedao_jianshang	
Đảo Hiệp Khách_Bản thân vô địch		1688	2															0	0	9			0	0	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_wudi	
Xin mở khóa bảo thạch		1689	2			8					-1							576	0	0	1	0	0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
Xin tách nguyên thạch		1690	2			8					-1							577	0	0	1	0	0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
Mê Hồn Trận_Tử		1691	4	1	1		disable				-1			\image\icon\fightskill\emei\fengshuangsuiying.spr				0	0	0			0	2	0	0	1	0	0	503	-1	1	1	11	-1	0	0	0	0	0	0	0	1	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	xianjingadvancedbook_child	
Gia tộc_Bạo Phong Tuyết		1692	5	1	2						-1			\image\icon\fightskill\emei\fengshuangsuiying.spr				0	0	0			0	0	0	520	0	0	0	828	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	1693	0	0	0	0	0	0	0	0		0					0	0	0	3	1	empty	Liên tục tấn công kẻ địch trong phạm vi chỉ định.
Gia tộc_Bạo Phong Tuyết_Tử		1693	5	1	1						-1							0	0	0			0	0	0	520	0	0	0	827	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	1694	27	0	0	0	0	0	0	0	0	0	0		0					0	0	0	3	1	empty	Liên tục tấn công kẻ địch trong phạm vi chỉ định.
Gia tộc_Bạo Phong Tuyết_Sát Thương		1694	5	5	1					40	-1							0	0	0			0	0	0	520	0	4	36	496	-1	5	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	64		0					0	0	0	3	1	empty	Liên tục tấn công kẻ địch trong phạm vi chỉ định.
Gia tộc_Loa Hoàn Hỏa Diệm		1695	5	4	3						1			\image\icon\fightskill\public\rage_earth.spr				0	0	0			0	0	0	520	0	0	0	1696	-1	2	0	11	-1	0	36	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
Gia tộc_Loa Hoàn Hỏa Diệm Tử		1696	5	3	1					100	1			\image\icon\fightskill\public\rage_earth.spr				0	0	0			0	0	0	520	0	2	1	825	-1	48	1	11	0	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	96		2					0	0	0	0	1	firenormalattack	
Ách Vận Giáng Lâm		1697	2								-1			\image\icon\fightskill\emei\fengshuangsuiying.spr				583	0	270			0	0	0	520	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	autodmg	
Ách Vận Giáng Lâm_Sát Thương		1698	5	1	1					20	-1			\image\icon\fightskill\emei\fengshuangsuiying.spr				0	0	180			0	0	0	520	0	0	0	826	-1	1	1	11	-1	0	0	0	0	0	0	0	0	1	0	allynoself	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	npc_defdec2	
Băng Sương Cạm Bẫy		1699	5	1	2						-1			\image\icon\fightskill\emei\fengshuangsuiying.spr				0	0	0			0	0	0	520	0	0	0	829	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	1	enemy	0	0	1700	30	0	0	0	0	0	0	0	0	0	0		0				3	0	0	0	0	1	empty	
Băng Sương Cạm Bẫy_Tử		1700	5	6	2					100	-1			\image\icon\fightskill\emei\fengshuangsuiying.spr				0	0	54			0	0	0	520	0	1	18	830	-1	4	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	75		0					0	0	0	0	1	npc_defdec2	
Gia tộc_Hỏa Tường		1701	5	1	1						-1			\image\icon\fightskill\emei\fengshuangsuiying.spr				0	0	0			0	0	0	520	0	2	18	831	-1	4	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	1702	9	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
Gia tộc_Hỏa Tường_Tử		1702	5	3	1					100	-1			\image\icon\fightskill\emei\fengshuangsuiying.spr				0	0	0			0	0	0	520	0	4	18	832	-1	9	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	1703	3	0	0	0	0	0	0	0	0	0	0		3					0	0	0	0	1	empty	
Gia tộc_Hỏa Tường_Tử Tử 		1703	5	1	1					100	-1			\image\icon\fightskill\emei\fengshuangsuiying.spr				0	0	0			0	0	0	520	0	0	0	833	-1	1	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
Triệu hồi Thư Đồng		1704	5	2	1					200	-1			\image\icon\fightskill\emei\fengshuangsuiying.spr				0	0	180			0	0	0	520	0	4	36	834	-1	5	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	-75		0					0	0	0	0	1	npc_defdec2	
Điền Tự Cách		1705	5	4	1						-1			\image\icon\fightskill\public\unopened.spr				0	0	0			0	2	0	520	0	0	0	781	-1	4	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	1706	9	0	0	0	0	0	0	0	0	0	150		0					0	2	0	0	1	empty	
Điền Tự Cách_Tử		1706	5	2	1						-1			\image\icon\fightskill\public\unopened.spr				0	0	0			0	2	0	520	0	0	0	835	-1	29	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	1707	0	0	0	0	0	0	0	96		0					0	0	0	0	1	empty	
Điền Tự Cách_Tử Tử		1707	5	1	1						-1			\image\icon\fightskill\public\unopened.spr				0	0	0			0	2	0	520	0	0	0	836	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				1	0	0	0	0	1	npc_dmgmaxhp	
Địa Lôi		1708	5	1	2						-1			\image\icon\fightskill\public\unopened.spr				0	0	0			0	2	0	520	0	0	0	837	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	1709	0	0	0	0	0	0	0	0		0					0	8	0	0	1	xoyo_specialdrag2missile	
Địa Lôi Tử		1709	5	1	1					10000	-1			\image\icon\fightskill\public\unopened.spr				0	0	0			0	2	0	520	0	0	0	838	-1	1	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				1	0	0	0	0	1	empty	
Đài Chi Xuyết Ngọc	Chủ động	1710	5	0	3		atk_mag_far				-1			\image\icon\fightskill\daliduanshi\qiduan120_1.spr	187	\audio\fightskill\tangmen\tm_csc_h.wav	\audio\fightskill\tangmen\tm_csc_h.wav	0	0	0			0	0	0	520	0	0	0	600	-1	1	1	9	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	1	0	3	1	qiduan120_hitskill	
Băng Sương Loạn Xạ_Tử		1711	5	4	1						-1			\image\icon\fightskill\public\unopened.spr				0	0	0			0	2	0	520	0	0	0	839	-1	8	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	1711	0	0	0	0	0	0	100		0					0	0	0	0	1	empty	
Chí mạng thu hút		1712	5	1	3						-1			\image\icon\fightskill\public\unopened.spr				0	0	0			0	2	0	520	0	0	0	840	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	1713	0	0	0	0	0	0	0	0		0					0	8	0	0	1	xoyo_specialdrag	
Chí mạng thu hút_Tử		1713	5	4	1						-1			\image\icon\fightskill\public\unopened.spr				0	0	0			0	2	0	520	0	0	0	1714	-1	10	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	200		0					0	0	0	0	1	empty	
Chí mạng thu hút_Tử Tử		1714	5	3	1					1000	-1			\image\icon\fightskill\public\unopened.spr				0	0	0			0	2	0	520	0	0	0	841	-1	8	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3					0	0	0	0	1	empty	
Phó bản gia tộc.buff		1715	2								-1			\image\icon\fightskill\public\unopened.spr				584	0	129600	1		0	2	0	520	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	8	0	0	1	kin_buff	
Hạ Đản		1716	5	1	1						-1			\image\icon\fightskill\public\unopened.spr				0	0	0			0	2	0	520	0	0	0	842	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	1717	18	0	0	0	0	0	0	0	0	0	0		0				2	0	2	0	0	1	empty	
Hạ Đản Tử		1717	5	1	1					100	-1			\image\icon\fightskill\public\unopened.spr				0	0	0			0	2	0	520	0	0	0	843	-1	1	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
Gia tộc_Tăng công kích		1718	5	4	3		atk_mag_far				2			\image\icon\fightskill\gaibang\kanglongyouhui.spr				120	0	1080			0	0	0	520	1	0	0	844	-1	8	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	350		0					0	0	0	0	1	npc_atkstatesup_ex	Xuất nhiều chiêu tấn công đối thủ trong phạm vi nhỏ phía trước.
Quay vòng	Hỗ trợ chủ động	1719	5	1	2					100	-1			\image\icon\fightskill\book\fanliangyidaofa.spr				0	0	90			0	2	0	520	0	2	8	845	-1	8	1	11	-1	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				1	0	0	1	0	1	npc_defdec	Phong Trận duy trì 60s, địch trúng đòn phong trận sẽ tăng tấn công bản thân
Tăng công kích Lý học vệ sĩ		1720	2				atk_mag_far				-1			\image\icon\fightskill\gaibang\kanglongyouhui.spr				120	0	540			0	0	0	520	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	ally	0	0	0	0	0	0	0	0	0	0	0	0	0	0		9					0	0	0	0	1	npc_atkstate3	Xuất nhiều chiêu tấn công đối thủ trong phạm vi nhỏ phía trước.
Gia tộc_Hỏa Xà		1721	5	1	1						-1			\image\icon\fightskill\public\unopened.spr				0	0	0			0	2	0	520	0	0	0	846	-1	1	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	1722	18	0	0	0	0	0	0	0	0	0	0		0				2	0	2	0	0	1	empty	
Gia tộc_Hỏa Xà Tử		1722	5	1	1					50	-1			\image\icon\fightskill\public\unopened.spr				0	0	0			0	2	0	520	0	0	0	847	-1	1	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
Diệu Sát Hỏa Diệm		1723	5	2	1						-1			\image\icon\fightskill\public\unopened.spr				0	0	0			0	2	0	800	0	0	0	1724	-1	3	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	32		0					0	2	0	0	1	empty	
Diệu Sát Hỏa Diệm Tử		1724	5	1	1					100	-1			\image\icon\fightskill\public\unopened.spr				0	0	0			0	2	0	800	0	2	1	848	-1	7	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	35		0					0	0	0	0	1	npc_dmgmaxhp	
Diệu Sát Băng Tường		1725	5	2	1						-1			\image\icon\fightskill\public\unopened.spr				0	0	0			0	2	0	800	0	0	0	1726	-1	3	0	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	32		0					0	2	0	0	1	empty	
Diệu Sát Băng Tường_Tử		1726	5	1	1					100	-1			\image\icon\fightskill\public\unopened.spr				0	0	0			0	2	0	800	0	2	1	848	-1	25	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	35		0					0	0	0	0	1	npc_dmgmaxhp	
Gia tộc_Đóng băng		1727	4	1	2						-1			\image\icon\fightskill\public\unopened.spr				550	0	270			0	0	0	800	1	0	0	218	-1	0	1	11	1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	1728	0	0	0	0	0	0	0	0		0					0	8	0	0	1	kin_lockstate	????????????????????????
Gia tộc_Đóng băng_Tử		1728	5	1	2						-1			\image\icon\fightskill\public\unopened.spr				0	0	0			0	0	0	0	0	0	0	218	-1	1	1	11	0	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	adkin_bingdong	????????????????????????
Uống rượu tăng tấn công&Tranh Đoạt Biên Cương tăng công phòng		1729	2								-1			\image\icon\fightskill\gaibang\kanglongyouhui.spr				120	0	16200			0	0	0	0	0	0	0	0	-1	0	0	11	-1	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		9					0	0	0	0	1	kin_wine	Cổ vũ sĩ khí, tăng khả năng công phòng
Gia tộc_Tinh Tinh		1730	5	4	3						-1			\image\icon\fightskill\public\unopened.spr				0	0	0			0	0	0	520	0	0	0	1731	-1	6	0	9	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	-320		0					0	0	0	0	1	waternormalattack	????????????????????????
Gia tộc_Tinh Tinh Tử		1731	5	2	1					100	-1			\image\icon\fightskill\public\unopened.spr				0	0	0			0	0	0	520	0	5	1	849	-1	7	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	64		0					0	0	0	0	1	waternormalattack	????????????????????????
Gia tộc_Kiếm Vũ	Chủ động	1732	5	4	3						-1			\image\icon\fightskill\mingjiao\shenghuoliaoyuan.spr	213			0	0	0			0	0	0	520	0	4	18	285	-1	7	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	1735	1733	4	0	0	0	0	0	0	0	0	0	64		0					0	0	0	0	1	empty	Dị thuật Minh Giáo, vô số lửa trên trời rơi xuống tấn công trong phạm vi lớn.
Gia tộc_Kiếm Vũ_Tử	Chủ động	1733	5	4	2						-1			\image\icon\fightskill\mingjiao\shenghuoliaoyuan.spr				0	0	0			0	0	0	520	0	4	18	319	-1	4	1	11	-1	0	0	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	1734	0	0	0	0	0	0	0	64		0					0	0	0	0	1	empty	Dị thuật Minh Giáo, vô số lửa trên trời rơi xuống tấn công trong phạm vi lớn.
Gia tộc_Kiếm Vũ_Tử Tử	Chủ động	1734	5	1	2					50	1			\image\icon\fightskill\tianren\tianwailiuxing.spr				0	0	0			0	0	0	520	0	0	0	850	-1	1	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	Tạo cầu lửa, khi cầu lửa rơi xuống sẽ kích skill 2, duy trì bỏng trong phạm vi lớn
Gia tộc_Kiếm Vũ_Tử Tử Tử	Chủ động	1735	5	4	3						-1							0	0	0			0	0	0	0	0	0	0	319	-1	4	1	11	-1	0	63	0	0	0	0	0	0	0	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	100		0					0	0	0	0	1	adkin_jianyu	
Gia tộc_Vô Hình Cổ	Vòng sáng tấn công hệ ngoại công	1736	4	1	1		atk_add			50	1			\image\icon\fightskill\wudu\wuxinggu.spr				0	0	0			1	2	0	0	0	0	0	851	-1	1	1	14	-1	0	0	0	0	0	0	0	1	1	0	enemy	0	653	0	0	0	0	0	0	0	0	0	0	0	0		0					0	1	0	2	1	boss_wuxinggu	
Gia tộc_Vô Hình Cổ_Bản Thân		1737	2								1							21	0	9			0	2	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	
Tinh La Kỳ Bố	Chủ động	1738	5	4	2	4				60	-1			\image\icon\fightskill\book\baihongguanri.spr				0	0	0			0	0	0	100	0	0	0	489	-1	8	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	1739	9	0	0	0	0	0	0	0	0	0	-300		0					0	0	0	0	1	empty	Một chiêu có thể phong tỏa các đường lui binh của địch
Tinh La Kỳ Bố_Tử	Chủ động	1739	5	3	1	4				60	-1			\image\icon\fightskill\book\baihongguanri.spr	210			0	0	0			0	0	0	520	0	0	0	137	-1	2	1	11	-1	0	0	0	0	0	0	0	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		8					0	0	0	0	1	empty	Khi rơi vào trận pháp kẻ địch sẽ bị choáng
Gia tộc_Băng Khối thi triển bị động		1740	3								-1			\image\icon\fightskill\public\unopened.spr				0	0	-1			0	3	0	0	0	0	0	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	adkin_deathremovestate	????????????????????????
Biến thân Đảo Hiệp Khách	Đảo Hiệp Khách	1800	2			4					-1			\image\icon\fightskill\emei\fengshuangsuiying.spr				0	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	self	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	xiakedao_transmutation	Kỹ năng biến thân Đảo Hiệp Khách
Thay đổi ngoại quan	 Hỗ trợ Chủ động	1801	2				buff	1			-1			\image\icon\fightskill\shaolin\putixinfa.spr				0	0	0			0	2	0	0	0	0	0	0	-1	0	0	11	0	0	0	0	0	0	0	0	1	0	0	self	0	0	0	0	0	0	0	70	20	0	0	0	0	0		0					0	0	0	0	1	npc_disguise_part_base	
Hoa Dạ Thu Nhan	Đảo Hiệp Khách	1802	5	4	3	4				100	-1			\image\icon\fightskill\book\baihongguanri.spr				0	0	0			0	0	0	900	1	0	0	465	-1	24	1	11	0	0	0	0	0	0	10800	10800	0	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	0	1	xiakedao_bishaji	Kỹ năng Diệu Sát_Đảo Hiệp Khách
Trảm Long Quyết&duy trì sát thương		1803	2				atk_phy_far				-1			\image\icon\fightskill\daliduanshi\jinyumantang.spr				361	0	0			0	0	0	800	1	0	0	0	-1	1	0	9	-1	0	0	0	0	0	0	0	1	1	0	enemy	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	1	1	zhanlongjue_dot	Trảm Long Quyết
npc_Tấn công khoanh vùng cự ly xa	Đảo Hiệp Khách	1804	5	1	2		atk_phy_far				-1							0	0	0			0	0	0	640	0	0	0	593	-1	1	1	11	-1	0	0	0	0	0	0	0	1	1	0	enemy	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	1	1	empty	Đảo Hiệp Khách_Xe bắn đá đơn thể
Lưỡng Nghi Kiếm Pháp_Đạn Lớn		1805	5	1	3						-1			\image\icon\fightskill\wudang\renjianheyi.spr				0	0	0			0	0	0	0	0	0	0	23	-1	1	1	9	-1	0	0	0	0	0	0	0	1	0	0	playernoselfnonpc	0	0	0	0	0	0	1806	0	0	0	0	0	0	0		0					0	0	0	0	1	empty	Dưới chân 2 kẻ địch tạo ra 1 phân thân bản thân
