Name	RefineId	Index	ProduceGenre	ProduceDetail	ProduceParti	ProduceLevel	Faction	AttRoute	Sex	EquipGenre	EquipDetail	EquipParti	EquipLevel	Fee
Bộ liên đấu Hoàng Kim_Hạng liên ngoại công hệ Thủy	8	95	4	5	461	10	-1	-1	-1	2	5	348	10	10000
Bộ liên đấu Hoàng Kim_Hạng liên nội công hệ Thủy	8	96	4	5	462	10	-1	-1	-1	2	5	348	10	10000
Bộ liên đấu Hoàng Kim_Hạng liên ngoại công hệ Hỏa	8	97	4	5	463	10	-1	-1	-1	2	5	349	10	10000
Bộ liên đấu Hoàng Kim_Hạng liên nội công hệ Hỏa	8	98	4	5	464	10	-1	-1	-1	2	5	349	10	10000
Bộ liên đấu Hoàng Kim_Hạng liên ngoại công hệ Thổ	8	99	4	5	465	10	-1	-1	-1	2	5	350	10	10000
Bộ liên đấu Hoàng Kim_Hạng liên nội công hệ Thổ	8	100	4	5	466	10	-1	-1	-1	2	5	350	10	10000
Bộ Tiêu Dao Bạch Kim_Ngọc bội nam hệ kim	2	81	4	11	61	10	-1	-1	-1	2	11	711	10	10000
Bộ Tiêu Dao Bạch Kim_Hương nang nữ hệ kim	2	82	4	11	62	10	-1	-1	-1	2	11	712	10	10000
Bộ Tiêu Dao Bạch Kim_Ngọc bội nam hệ mộc	2	83	4	11	63	10	-1	-1	-1	2	11	713	10	10000
Bộ Tiêu Dao Bạch Kim_Hương nang nữ hệ mộc	2	84	4	11	64	10	-1	-1	-1	2	11	714	10	10000
Bộ Tiêu Dao Bạch Kim_Ngọc bội nam hệ thủy	2	85	4	11	65	10	-1	-1	-1	2	11	715	10	10000
Bộ Tiêu Dao Bạch Kim_Hương nang nữ hệ thủy	2	86	4	11	66	10	-1	-1	-1	2	11	716	10	10000
Bộ Tiêu Dao Bạch Kim_Ngọc bội nam hệ hỏa	2	87	4	11	67	10	-1	-1	-1	2	11	717	10	10000
Bộ Tiêu Dao Bạch Kim_Hương nang nữ hệ hỏa	2	88	4	11	68	10	-1	-1	-1	2	11	718	10	10000
Bộ Tiêu Dao Bạch Kim_Ngọc bội nam hệ thổ	2	89	4	11	69	10	-1	-1	-1	2	11	719	10	10000
Bộ Tiêu Dao Bạch Kim_Hương nang nữ hệ thổ	2	90	4	11	70	10	-1	-1	-1	2	11	720	10	10000
Bộ Tiêu Dao Hoàng Kim_Ngọc bội nam hệ kim	2	91	4	11	81	10	-1	-1	-1	2	11	721	10	10000
Bộ Tiêu Dao Hoàng Kim_Hương nang nữ hệ kim	2	92	4	11	82	10	-1	-1	-1	2	11	722	10	10000
Bộ Tiêu Dao Hoàng Kim_Ngọc bội nam hệ mộc	2	93	4	11	83	10	-1	-1	-1	2	11	723	10	10000
Bộ Tiêu Dao Hoàng Kim_Hương nang nữ hệ mộc	2	94	4	11	84	10	-1	-1	-1	2	11	724	10	10000
Bộ Tiêu Dao Hoàng Kim_Ngọc bội nam hệ thủy	2	95	4	11	85	10	-1	-1	-1	2	11	725	10	10000
Bộ Tiêu Dao Hoàng Kim_Hương nang nữ hệ thủy	2	96	4	11	86	10	-1	-1	-1	2	11	726	10	10000
Bộ Tiêu Dao Hoàng Kim_Ngọc bội nam hệ hỏa	2	97	4	11	87	10	-1	-1	-1	2	11	727	10	10000
Bộ Tiêu Dao Hoàng Kim_Hương nang nữ hệ hỏa	2	98	4	11	88	10	-1	-1	-1	2	11	728	10	10000
Bộ Tiêu Dao Hoàng Kim_Ngọc bội nam hệ thổ	2	99	4	11	89	10	-1	-1	-1	2	11	729	10	10000
Bộ Tiêu Dao Hoàng Kim_Hương nang nữ hệ thổ	2	100	4	11	90	10	-1	-1	-1	2	11	730	10	10000
Bộ Tiêu Dao Bạch Kim_Ngọc bội nam hệ kim	11	31	4	11	71	10	-1	-1	-1	4	11	61	10	10000
Bộ Tiêu Dao Bạch Kim_Hương nang nữ hệ kim	11	32	4	11	72	10	-1	-1	-1	4	11	62	10	10000
Bộ Thủy Hoàng Bạch Ngân_Ngọc bội nam hệ mộc	11	33	4	11	73	10	-1	-1	-1	4	11	63	10	10000
Bộ Thủy Hoàng Bạch Ngân_Hương nang nữ hệ mộc	11	34	4	11	74	10	-1	-1	-1	4	11	64	10	10000
Bộ Thủy Hoàng Bạch Ngân_Ngọc bội nam hệ thủy	11	35	4	11	75	10	-1	-1	-1	4	11	65	10	10000
Bộ Thủy Hoàng Bạch Ngân_Hương nang nữ hệ thủy	11	36	4	11	76	10	-1	-1	-1	4	11	66	10	10000
Bộ Thủy Hoàng Bạch Ngân_Ngọc bội nam hệ hỏa	11	37	4	11	77	10	-1	-1	-1	4	11	67	10	10000
Bộ Thủy Hoàng Bạch Ngân_Hương nang nữ hệ hỏa	11	38	4	11	78	10	-1	-1	-1	4	11	68	10	10000
Bộ Thủy Hoàng Bạch Ngân_Ngọc bội nam hệ thổ	11	39	4	11	79	10	-1	-1	-1	4	11	69	10	10000
Bộ Thủy Hoàng Bạch Ngân_Hương nang nữ hệ thổ	11	40	4	11	80	10	-1	-1	-1	4	11	70	10	10000
Bộ Thủy Hoàng Hoàng Kim_Ngọc bội nam hệ kim	11	41	4	11	91	10	-1	-1	-1	4	11	81	10	10000
Bộ Thủy Hoàng Hoàng Kim_Hương nang nữ hệ kim	11	42	4	11	92	10	-1	-1	-1	4	11	82	10	10000
Bộ Thủy Hoàng Hoàng Kim_Ngọc bội nam hệ mộc	11	43	4	11	93	10	-1	-1	-1	4	11	83	10	10000
Bộ Thủy Hoàng Hoàng Kim_Hương nang nữ hệ mộc	11	44	4	11	94	10	-1	-1	-1	4	11	84	10	10000
Bộ Thủy Hoàng Hoàng Kim_Ngọc bội nam hệ thủy	11	45	4	11	95	10	-1	-1	-1	4	11	85	10	10000
Bộ Thủy Hoàng Hoàng Kim_Hương nang nữ hệ thủy	11	46	4	11	96	10	-1	-1	-1	4	11	86	10	10000
Bộ Thủy Hoàng Hoàng Kim_Ngọc bội nam hệ hỏa	11	47	4	11	97	10	-1	-1	-1	4	11	87	10	10000
Bộ Thủy Hoàng Hoàng Kim_Hương nang nữ hệ hỏa	11	48	4	11	98	10	-1	-1	-1	4	11	88	10	10000
Bộ Thủy Hoàng Hoàng Kim_Ngọc bội nam hệ thổ	11	49	4	11	99	10	-1	-1	-1	4	11	89	10	10000
Bộ Thủy Hoàng Hoàng Kim_Hương nang nữ hệ thổ	11	50	4	11	100	10	-1	-1	-1	4	11	90	10	10000
Bộ Liên Đấu Xanh_Bì Giáp Nam Hệ Thổ	4	161	4	3	243	10	-1	-1	-1	2	3	1372	10	10000
Bộ Liên Đấu Xanh_Bì Giáp Nữ Hệ Thổ	4	162	4	3	244	10	-1	-1	-1	2	3	1382	10	10000
Bộ Liên Đấu Xanh_Bì Giáp Nam Hệ Thổ	4	163	4	3	243	10	-1	-1	-1	2	3	1388	10	10000
Bộ Liên Đấu Xanh_Bì Giáp Nữ Hệ Thổ	4	164	4	3	244	10	-1	-1	-1	2	3	1394	10	10000
Bộ Liên Đấu Tím_Bì Giáp Nam Hệ Thổ	4	165	4	3	251	10	-1	-1	-1	2	3	1404	10	10000
Bộ Liên Đấu Tím_Bì Giáp Nữ Hệ Thổ	4	166	4	3	252	10	-1	-1	-1	2	3	1414	10	10000
Bộ Liên Đấu Tím_Bì Giáp Nam Hệ Thổ	4	167	4	3	251	10	-1	-1	-1	2	3	1424	10	10000
Bộ Liên Đấu Tím_Bì Giáp Nữ Hệ Thổ	4	168	4	3	252	10	-1	-1	-1	2	3	1434	10	10000
Bộ Liên Đấu Tím_Bì Giáp Nam Hệ Thổ	4	169	4	3	251	10	-1	-1	-1	2	3	1440	10	10000
Bộ Liên Đấu Tím_Bì Giáp Nữ Hệ Thổ	4	170	4	3	252	10	-1	-1	-1	2	3	1446	10	10000
Bộ Liên Đấu Cam_Bì Giáp Nam Hệ Thổ	4	171	4	3	247	10	-1	-1	-1	2	3	1456	10	10000
Bộ Liên Đấu Cam_Bì Giáp Nữ Hệ Thổ	4	172	4	3	248	10	-1	-1	-1	2	3	1466	10	10000
Bộ Liên Đấu Cam_Bì Giáp Nam Hệ Thổ	4	173	4	3	247	10	-1	-1	-1	2	3	1476	10	10000
Bộ Liên Đấu Cam_Bì Giáp Nữ Hệ Thổ	4	174	4	3	248	10	-1	-1	-1	2	3	1486	10	10000
Bộ Liên Đấu Cam_Bì Giáp Nam Hệ Thổ	4	175	4	3	247	10	-1	-1	-1	2	3	1492	10	10000
Bộ Liên Đấu Cam_Bì Giáp Nữ Hệ Thổ	4	176	4	3	248	10	-1	-1	-1	2	3	1498	10	10000
Bộ Tranh Đoạt Xanh_Bì Mão Nam Hệ Thổ	7	101	4	9	263	10	-1	-1	-1	2	9	1010	10	10000
Bộ Tranh Đoạt Xanh_Bì Mão Nữ Hệ Thổ	7	102	4	9	264	10	-1	-1	-1	2	9	1020	10	10000
Bộ Tranh Đoạt Tím_Bì Mão Nam Hệ Thổ	7	103	4	9	265	10	-1	-1	-1	2	9	1030	10	10000
Bộ Tranh Đoạt Tím_Bì Mão Nữ Hệ Thổ	7	104	4	9	266	10	-1	-1	-1	2	9	1040	10	10000
Bộ Tranh Đoạt Tím_Bì Mão Nam Hệ Thổ	7	105	4	9	265	10	-1	-1	-1	2	9	1070	10	10000
Bộ Tranh Đoạt Tím_Bì Mão Nữ Hệ Thổ	7	106	4	9	266	10	-1	-1	-1	2	9	1080	10	10000
Bộ Tranh Đoạt Cam_Bì Mão Nam Hệ Thổ	7	107	4	9	267	10	-1	-1	-1	2	9	1050	10	10000
Bộ Tranh Đoạt Cam_Bì Mão Nữ Hệ Thổ	7	108	4	9	268	10	-1	-1	-1	2	9	1060	10	10000
Bộ Tranh Đoạt Cam_Bì Mão Nam Hệ Thổ	7	109	4	9	267	10	-1	-1	-1	2	9	1090	10	10000
Bộ Tranh Đoạt Cam_Bì Mão Nữ Hệ Thổ	7	110	4	9	268	10	-1	-1	-1	2	9	1100	10	10000
Bộ Thủy Hoàng Xanh_Bì Giáp Nam Hệ Thổ	12	81	4	3	254	10	-1	-1	-1	4	3	243	10	10000
Bộ Thủy Hoàng Xanh_Bì Giáp Nữ Hệ Thổ	12	82	4	3	255	10	-1	-1	-1	4	3	244	10	10000
Bộ Thủy Hoàng tím_Bì giáp nam (Kim)	12	83	4	3	258	10	-1	-1	-1	4	3	251	10	10000
Bộ Thủy Hoàng tím_Bì giáp nữ (Kim)	12	84	4	3	259	10	-1	-1	-1	4	3	252	10	10000
Bộ Thủy Hoàng Cam_Bì Giáp Nam Hệ Thổ	12	85	4	3	262	10	-1	-1	-1	4	3	247	10	10000
Bộ Thủy Hoàng Cam_Bì Giáp Nữ Hệ Thổ	12	86	4	3	263	10	-1	-1	-1	4	3	248	10	10000
Thanh đồng pve_Ngoại công_Thổ_Kiếm	13	109	2	1	1400	10	-1	-1	-1	2	1	1506	10	50000
Thanh Đồng PVP_Cổ Kiếm	13	110	2	1	1420	10	-1	-1	-1	2	1	1516	10	50000
Hệ Kim PVE_Thanh Đồng Cổ Mộ Châm Tụ Tiễn	13	111	2	2	239	10	-1	-1	-1	2	2	217	10	50000
Hệ Mộc PVE_Thanh Đồng Cổ Mộ Châm Tụ Tiễn	13	112	2	2	240	10	-1	-1	-1	2	2	220	10	50000
Hệ Thủy PVE_Thanh Đồng Cổ Mộ Châm Tụ Tiễn	13	113	2	2	241	10	-1	-1	-1	2	2	223	10	50000
Hệ Hỏa PVE_Thanh Đồng Cổ Mộ Châm Tụ Tiễn	13	114	2	2	242	10	-1	-1	-1	2	2	226	10	50000
Hệ Thổ PVE_Thanh Đồng Cổ Mộ Châm Tụ Tiễn	13	115	2	2	243	10	-1	-1	-1	2	2	204	10	50000
Hệ Thổ PVP_Thanh Đồng Cổ Mộ Châm Tụ Tiễn	13	116	2	2	244	10	-1	-1	-1	2	2	214	10	50000
